lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N1,Abe_N1,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6
1_Trazodone,7.49E-04,10.16932164,8.79E-05,0.992518324,0.999959168,372.2 -> 176.1,pos2,3024.710206,3017.623569,1589.780113,2269.98016,2883.020191,3420.120293,2110.320164,3638.440262,3400.880203,2584.320194,3607.26025,3098.140259,3190.680237,3094.74025,2956.100193
1_UDP,-0.001303546,8.921788554,2.53E-04,0.987313789,0.999959168,402.9 -> 158.9,neg1,1225.556753,1224.460089,1225.700077,1221.640091,1227.180092,1224.780083,1222.140079,1223.100101,1226.000092,1227.380077,1225.120079,1223.92009,1229.300091,1225.94009,1223.600086
1_UMP,-0.005249129,8.975353005,0.004112005,0.948870765,0.999959168,323 -> 97,neg1,1269.393424,1271.773422,1282.460079,1244.260086,1313.740089,1291.480095,1241.5201,1279.84008,1265.180092,1265.000095,1277.900093,1250.62009,1251.880085,1299.440083,1266.140087
1_Uracil,2.78E-04,9.114690415,1.16E-05,0.997277664,0.999959168,111 -> 67,neg2,1402.156769,1399.363436,1398.78009,1393.2001,1398.580101,1400.500107,1399.300098,1403.860111,1410.920101,1397.460098,1406.8801,1401.0401,1398.0201,1400.120098,1399.240112
1_Uric acid,-0.005433209,8.92180674,0.004392174,0.947160095,0.999959168,167 -> 124,neg1,1223.770092,1226.183418,1226.300091,1221.220078,1223.780098,1225.420078,1221.420097,1222.220089,1225.800091,1224.140079,1224.240086,1228.700089,1224.080093,1235.400093,1223.300087
1_Uridine,6.04E-04,9.114790668,5.48E-05,0.994093258,0.999959168,243.1 -> 152,neg2,1401.793436,1398.686763,1406.340096,1394.100105,1399.240089,1397.420097,1400.200111,1403.28009,1406.240097,1399.820091,1404.400097,1398.400097,1399.900108,1399.100098,1400.780113
1_UTP,0.002015947,8.923577842,6.05E-04,0.98038074,0.999959168,483 -> 385,neg1,1228.540089,1224.616755,1226.720089,1222.060097,1224.320095,1224.280087,1223.180092,1222.460087,1230.980091,1222.600086,1234.720081,1224.360088,1227.500088,1231.940086,1230.540085
1_Valine,0.030681577,14.14241966,0.152546711,0.696113414,0.999959168,118.1 -> 72.1,pos2,47141.67996,46066.36646,35459.64285,45666.0033,48952.74329,44251.10321,49305.70367,48507.84277,54517.12363,55866.76385,54575.46454,36419.6825,41857.70244,45686.80316,33641.34221
1_Xanthine,3.05E-04,8.924860397,1.38E-05,0.997035545,0.999959168,151 -> 108,neg1,1228.700087,1226.236757,1230.220089,1223.900093,1226.860088,1229.900085,1232.340088,1225.460087,1235.600082,1223.42009,1225.360092,1223.800095,1224.760086,1230.94009,1227.280083
1_Xylitol,-8.67E-04,8.921882115,1.12E-04,0.991566233,0.999959168,151.1 -> 89,neg1,1225.776754,1224.306754,1226.34008,1223.180092,1225.980099,1225.260082,1224.060078,1223.900089,1226.160091,1224.560089,1227.840088,1224.540089,1224.200085,1224.400085,1226.420082
1_Zeaxanthin,0.037732843,11.32714471,0.227514834,0.633372696,0.999959168,569.4 -> 568.4,pos2,6898.470491,6709.88382,2819.800205,4191.780334,6014.680405,8535.840607,4536.340374,6319.140381,7896.820587,4366.100315,6549.100445,7563.0005,8940.820614,9283.440781,7453.06052
10_Cytosine,0.03188562,9.189184157,0.153455925,0.69525439,0.999959168,112.1 -> 94,pos1,1492.900108,1457.700098,1470.960106,1400.160088,1410.080101,1508.3801,1571.74012,1439.100094,1573.100117,1447.700104,1431.260113,1446.700104,1507.960106,1504.160099,1463.26009
10_Hypoxanthine,0.147343322,9.352890145,3.300147402,0.069273667,0.999959168,137 -> 94,pos1,1737.403456,1565.686775,1665.060116,1616.220123,1720.180111,1485.700089,1499.100109,1571.860104,1632.060108,1638.140114,2155.460155,1476.820114,1563.980118,1605.380104,1853.640133
10_Kynurenine,-0.013549074,9.121182716,0.027582078,0.868095151,0.999959168,209.1 -> 94.1,pos1,1379.976768,1390.396762,1670.440109,1266.10009,1371.8801,1382.460098,1288.66011,1348.020092,1377.940105,1504.600098,1437.560101,1525.240108,1390.160091,1315.960083,1413.660103
11_Cytosine,-0.052997782,9.236085986,0.424644707,0.514628478,0.999959168,112.1 -> 69,pos1,1484.936773,1537.706769,1674.480114,1457.940098,1408.600101,1725.300102,1515.180115,1634.060116,1350.660095,1390.720097,1680.400124,1568.280098,1450.400097,1449.940105,1504.380104
11_Kynurenine,-0.003965722,9.044064793,0.002356215,0.961285203,0.999959168,209.1 -> 192,pos2,1333.730094,1335.050097,1324.240089,1186.600079,1372.720085,1306.500088,1302.8601,1404.940105,1363.340088,1336.660107,1321.0201,1441.320103,1301.900089,1334.280102,1340.5401
12_Kynurenine,-0.018957476,9.106896851,0.05402863,0.816195823,0.999959168,209.1 -> 146,pos2,1388.220092,1404.1501,1355.900101,1253.800095,1363.8801,1371.200089,1339.580086,1550.600121,1369.880081,1436.7201,1407.560093,1368.160095,1422.2201,1444.420101,1426.200092
13_Kynurenine,-0.020331754,9.041397717,0.061884244,0.803542225,0.999959168,209.1 -> 94,pos2,1313.126759,1329.336761,1450.300106,1406.520119,1278.280079,1357.3601,1409.480103,1243.900082,1306.92009,1335.520092,1274.300095,1334.720085,1296.400101,1298.000088,1313.380089
14_Kynurenine,0.080030969,9.047121335,0.959088458,0.327416647,0.999959168,209.1 -> 93.9,pos2,1366.193432,1290.163424,1437.380108,1242.600094,1256.400101,1347.500092,1467.980103,1359.140091,1311.020092,1229.12009,1494.080105,1261.600094,1344.680092,1301.020084,1323.000099
2_(+)-alpha-Tocopherol,-9.21E-04,9.115677804,1.28E-04,0.990985479,0.999959168,429.4 -> 163.1,neg2,1402.333431,1400.706768,1402.140106,1397.30011,1399.0401,1401.960091,1401.880104,1404.700092,1399.660091,1399.740097,1407.200092,1398.840111,1399.920097,1401.700108,1406.300098
2_2-Aminoadipic acid,-9.30E-04,9.114282689,1.30E-04,0.990905703,0.999959168,160.1 -> 142.1,neg2,1400.886766,1399.273431,1401.76009,1395.860092,1404.940098,1395.660103,1400.260109,1409.800102,1397.500095,1398.980095,1401.500095,1397.820103,1399.580097,1397.520092,1401.540104
2_2-isopropylmalate; 3_2-Isopropylmalic acid,4.76E-04,9.922641432,3.52E-05,0.99526436,0.999959168,175.1 -> 113.1,neg1,2456.313506,2451.096839,2451.98016,2445.840179,2468.140182,2459.360172,2453.900158,2448.420174,2454.060165,2446.660175,2461.260174,2449.240173,2452.18018,2457.060162,2448.340176
2_2-isopropylmalate; 3_2-Isopropylmalic acid,4.76E-04,9.922641432,3.52E-05,0.99526436,0.999959168,175.1 -> 113.1,neg2,1403.050102,1400.243433,1400.000092,1395.260109,1404.0201,1397.000099,1401.580093,1404.000092,1400.320099,1401.060101,1409.520111,1401.540089,1402.060101,1402.600109,1400.800106
2_3-Indoleacetic Acid,-5.21E-04,9.11441315,4.08E-05,0.994905762,0.999959168,174.1 -> 128,neg2,1401.156769,1399.143431,1402.60009,1396.500095,1399.820107,1396.540089,1401.160099,1401.760098,1401.540104,1400.660091,1403.940102,1397.660107,1399.840099,1401.740105,1400.640102
2_4-Hydroxy-L-proline,-0.037443907,14.07965236,0.227177989,0.633624248,0.999959168,132.1 -> 86,pos2,44362.42307,45446.49679,30453.42204,41317.44295,48787.94351,40282.68318,43638.26247,46466.90387,48943.06366,59136.74365,46136.16342,42981.36343,44276.0231,42493.84367,34393.08228
2_5'-CMP,-0.003672702,8.940142507,0.002009068,0.964248687,0.999959168,322 -> 79,neg1,1240.016756,1240.94342,1244.360085,1246.960094,1240.780094,1242.840084,1231.140091,1242.040089,1243.980095,1229.260082,1247.180084,1232.120083,1243.140083,1252.44009,1233.880089
2_6-Hydroxynicotinic acid,-5.23E-04,9.11758489,4.11E-05,0.994883,0.999959168,138 -> 42,neg2,1404.410105,1402.39344,1403.680107,1399.82011,1402.840103,1400.740101,1403.720104,1405.960106,1401.860104,1402.620113,1408.160107,1401.840103,1404.260117,1403.380108,1405.620094
2_Acetyl CoA,-0.00127246,8.922785155,2.41E-04,0.987616007,0.999959168,850.1 -> 408,neg1,1226.243422,1225.116749,1228.680084,1223.82008,1226.460091,1223.800087,1222.980091,1223.400082,1227.680088,1223.960079,1226.980087,1229.020084,1227.380081,1226.700081,1225.980095
2_Aconitic acid; 1_Shikimic acid,-0.004142261,8.935200206,0.002554793,0.959688125,0.999959168,173 -> 111,neg2,1409.566767,1406.176765,1407.280087,1418.260105,1409.680096,1408.020092,1401.920109,1403.620094,1410.700104,1398.340103,1411.540096,1406.460094,1411.540096,1402.360104,1412.020103
2_Aconitic acid; 1_Shikimic acid,-0.004142261,8.935200206,0.002554793,0.959688125,0.999959168,173 -> 111,neg1,1234.933423,1236.26009,1247.720081,1221.700092,1239.380089,1240.900085,1228.740097,1238.8801,1231.100094,1238.12009,1237.140087,1245.560085,1238.860085,1232.400085,1234.380089
2_Adenine,-0.001304119,8.925923855,2.53E-04,0.987306921,0.999959168,134 -> 92,neg1,1228.516748,1227.416752,1236.080093,1224.220093,1228.34008,1233.740089,1226.260082,1229.420074,1228.440083,1226.020084,1235.020077,1224.360081,1228.300083,1226.740093,1224.740086
2_adipic acid,0.012004064,9.133195589,0.021686795,0.882923353,0.999959168,145.1 -> 83.1,neg2,1424.106764,1409.7701,1440.400108,1396.180092,1410.500095,1413.300095,1409.600094,1405.3601,1407.8601,1404.160099,1432.620094,1413.460106,1455.840103,1426.160107,1428.220097
2_ADP,-0.00625017,8.925530445,0.005813689,0.939222153,0.999959168,426 -> 134,neg1,1226.833418,1229.950085,1226.520088,1224.020088,1227.940079,1236.080093,1222.540085,1235.420082,1227.940094,1227.000072,1227.120083,1225.840092,1229.980087,1231.340084,1225.48008
2_ADP-Glu,-0.001690175,8.982956999,4.27E-04,0.983522426,0.999959168,588.1 -> 241,neg1,1279.163422,1278.356757,1271.560085,1272.320087,1275.44009,1282.800095,1270.780087,1277.180092,1287.880085,1284.460087,1286.740093,1272.42009,1279.58009,1280.960091,1274.560089
2_ADP-Rib,0.007794999,8.955043327,0.009056922,0.924181497,0.999959168,558.1 -> 97,neg1,1256.28009,1247.290087,1276.500095,1240.160088,1261.840092,1245.380077,1294.320084,1246.740093,1251.580097,1256.160088,1246.620087,1242.320084,1248.040089,1252.980095,1235.280094
2_Allantoin,-9.78E-04,8.921955909,1.42E-04,0.990478921,0.999959168,157 -> 113.8,neg1,1225.623418,1224.250088,1228.440094,1222.66008,1226.820095,1226.960094,1221.780075,1223.62009,1225.880089,1223.180088,1225.860088,1223.740086,1228.880077,1225.340092,1224.520081
2_Anthranilic acid,-4.01E-04,8.92265299,2.39E-05,0.996099889,0.999959168,136 -> 65,neg1,1226.550086,1224.68342,1227.980083,1223.860088,1226.380085,1227.900085,1223.220085,1224.260094,1227.420086,1223.000088,1227.180088,1224.760082,1227.500084,1224.32008,1227.600086
2_Arginine,-0.009848958,9.202398913,0.014613705,0.903780414,0.999959168,173.1 -> 131.1,neg2,1433.116774,1440.346766,2116.120155,1428.120098,1425.420105,1453.080101,1420.060097,1457.400101,1409.920109,1434.320103,1438.600113,1432.000095,1457.920109,1437.160099,1446.780109
2_Argininosuccinic acid,-0.001219186,9.924154653,2.31E-04,0.987876886,0.999959168,289.1 -> 227.1,neg1,2454.683507,2452.343505,2488.180161,2446.260174,2451.980175,2448.400154,2447.58017,2455.800179,2453.280182,2450.920177,2464.940182,2449.360172,2449.620163,2463.320175,2460.700172
2_Asparagine,0.002443375,9.116961032,8.98E-04,0.976096125,0.999959168,131 -> 113,neg2,1404.703436,1399.810092,1409.620106,1397.900082,1408.280102,1396.400089,1400.740097,1400.760101,1405.020103,1399.040092,1407.540104,1395.960079,1406.760105,1408.800106,1399.880104
2_Atenolol,-0.007807512,9.687396853,0.009394409,0.922786144,0.999959168,265.2 -> 97,neg2,2076.503482,2084.663479,2130.560158,1674.480118,2254.400177,2340.860153,1800.960121,1884.440132,1913.18013,2026.920135,2013.180145,1839.120132,1839.920132,2742.160202,2637.380188
2_ATP,-0.005021023,8.926099725,0.003752032,0.951157059,0.999959168,506 -> 158.9,neg1,1227.82675,1229.890083,1227.220089,1226.480095,1227.940083,1241.680084,1222.72007,1230.16008,1227.120075,1225.920086,1233.060093,1229.200081,1229.460091,1225.900074,1226.660088
2_Bilirubin,0.007802374,9.118539955,0.009156011,0.92376913,0.999959168,583.3 -> 253.1,neg2,1409.360101,1399.253431,1404.8801,1396.180096,1399.760094,1401.000092,1445.820107,1402.44009,1400.3801,1398.580109,1404.540096,1397.160103,1401.480106,1400.160099,1404.180103
2_Caffeine,-0.002382431,9.11621862,8.54E-04,0.976692471,0.999959168,193.1 -> 177,neg2,1401.870096,1401.666764,1406.040104,1394.700104,1399.92009,1397.660099,1401.840099,1419.700089,1401.880096,1399.380093,1405.240101,1398.480095,1401.000092,1400.080105,1401.340096
2_cAMP,-0.001899501,8.92581909,5.37E-04,0.981512777,0.999959168,328 -> 79,neg1,1228.463411,1227.870086,1232.480091,1225.220085,1227.940075,1228.780094,1225.520084,1223.860073,1230.88007,1226.440083,1231.720074,1229.680092,1226.480091,1233.240089,1228.240074
2_Caprylic acid,-0.095474386,9.519519046,1.394739241,0.237606383,0.999959168,145.1 -> 57.1,pos2,1771.253462,1889.340139,2159.100163,1524.740116,1314.920094,1864.180134,1541.520111,2131.220165,1671.820122,1297.7201,2025.180153,1936.840126,2337.140179,2581.340195,1736.940117
2_Carotene; 1_Lycopene,0.00929623,10.04663998,0.013472535,0.907596074,0.999959168,536.4 -> 444.4,pos2,2688.583523,2666.34019,2631.760181,2621.500198,2575.580177,2923.100201,2594.060169,2573.12019,2651.900188,2658.060184,2732.000202,2720.820194,2653.880196,2501.44017,2924.080208
2_CDP,-9.81E-04,8.922418745,1.43E-04,0.990451384,0.999959168,402 -> 110,neg1,1225.966748,1224.59342,1229.440079,1225.700077,1226.020077,1225.060081,1222.960091,1222.740082,1228.720078,1222.340088,1225.860081,1225.020096,1225.980083,1226.700096,1226.260078
2_Cholesterol,0.039869521,9.086229503,0.238383704,0.625375933,0.999959168,369.4 -> 147.1,pos2,1371.960103,1332.220097,1629.600105,1297.820103,1429.680103,1284.880093,1350.400101,1335.900097,1380.82011,1285.58009,1401.320103,1361.960098,1255.780094,1427.180099,1413.760109
2_Citalopram,0.002025786,9.00116686,6.13E-04,0.980242277,0.999959168,325.2 -> 234.1,pos2,1295.20009,1291.103422,1310.880093,1215.000092,1298.460087,1283.100094,1263.880089,1261.840088,1300.060093,1283.160076,1314.94009,1331.220089,1353.380081,1372.300091,1240.480099
2_Citric acid,0.011192993,9.134320363,0.018857137,0.890776843,0.999959168,191 -> 87,neg2,1425.683441,1412.130101,1430.940102,1404.100094,1438.140102,1406.3601,1413.740105,1409.120106,1424.180107,1424.420113,1416.760105,1409.900101,1435.000114,1418.880093,1426.280109
2_Citrulline,-1.35E-04,9.115069997,2.72E-06,0.998683603,0.999959168,174.1 -> 83.1,neg2,1401.800098,1399.413431,1405.440086,1394.660091,1403.240093,1397.540092,1402.200089,1403.920097,1401.060104,1399.900105,1404.540108,1399.3601,1400.540092,1401.100101,1399.2201
2_Creatine,-0.001198064,8.929995775,2.14E-04,0.988337354,0.999959168,130.1 -> 88,neg1,1232.936751,1231.733419,1228.780087,1229.960091,1228.200089,1230.080086,1225.18008,1230.880085,1246.880093,1232.180088,1234.180088,1235.480087,1226.98008,1231.82008,1236.200077
2_Creatinine,-0.001692383,9.11634629,4.31E-04,0.98344188,0.999959168,112.1 -> 41,neg2,1402.710096,1401.833429,1401.5401,1400.980091,1403.180096,1398.560093,1402.620098,1408.580105,1402.8601,1400.380085,1404.120094,1399.640106,1401.000099,1402.860096,1402.480087
2_Cryptoxanthin,4.84E-04,9.022347733,3.50E-05,0.995278605,0.999959168,552.4 -> 460.4,pos2,1328.560098,1325.786757,1150.040077,1233.740082,1333.580101,1474.980106,1281.960102,1245.060078,1293.040089,1403.78009,1310.820091,1263.360088,1427.240097,1333.800098,1324.720108
2_CTP,-0.001048815,8.920961322,1.64E-04,0.98979293,0.999959168,481.9 -> 383,neg1,1224.986754,1223.670089,1224.680088,1222.420094,1226.660084,1220.640095,1224.820091,1221.380081,1225.740097,1221.0201,1225.780083,1233.740074,1224.240086,1222.820091,1222.680084
2_Cytidine,-0.001028376,9.114587924,1.59E-04,0.989938459,0.999959168,242.1 -> 109,neg2,1401.350096,1399.823433,1399.520111,1399.7001,1399.520103,1395.520096,1400.020092,1401.240101,1400.460091,1401.440098,1407.240097,1401.400105,1399.280098,1399.640099,1401.580093
2_D-(-)-Arabinose; 3_D-(+)-Xylose; 2_L-(+)-Arabinose; 2_Ribose; 2_Ribulose,0.003480169,11.28529361,0.001933078,0.964930877,0.999959168,149 -> 59,neg1,6338.067119,6311.437115,6165.460423,6379.620434,6402.240463,6261.080444,6437.400467,6292.280468,6369.18045,6394.460468,6264.400448,6281.72044,6274.500435,6259.460438,6280.68045
2_D-Biotin,-3.78E-04,9.114002742,2.15E-05,0.996300202,0.999959168,243.1 -> 166.1,neg2,1400.886765,1398.73676,1401.460098,1395.940086,1400.380096,1396.080101,1401.380096,1402.220093,1399.340092,1399.680099,1402.660099,1397.700096,1400.480103,1400.800087,1401.080105
2_D-Erythrose 4-phosphate,0.002365048,9.123665595,8.41E-04,0.976858251,0.999959168,199 -> 79,neg2,1411.140104,1406.293432,1417.160114,1403.300095,1406.560104,1403.220108,1409.380108,1407.960106,1409.160103,1407.040092,1414.320107,1408.280098,1416.280098,1407.960094,1411.140106
2_D-Fructose 6-phosphate; 5_Cyclophosphamide,-0.004430713,10.1420713,0.003068142,0.955827119,0.999959168,259 -> 79,neg2,2853.546871,2857.190201,2876.340214,2829.580212,2859.360222,2853.580189,2835.440197,2880.040195,2863.600197,2853.220211,2859.180206,2861.040195,2850.920204,2865.680206,2852.780197
2_D-Galactose,-0.026913532,9.230736865,0.10949166,0.740723618,0.999959168,181.1 -> 85,pos1,1493.923435,1519.500106,1656.920124,1316.180096,1436.000088,1500.000107,1596.260105,1618.540108,1551.340115,1425.120102,1505.64011,1592.940105,1398.880096,1664.220119,1475.420097
2_D-Glucose; 2_D-Fructose,-0.001521574,10.44862076,3.65E-04,0.98476278,0.999959168,179.1 -> 71,neg1,3615.976924,3613.240259,2546.240189,4126.860268,4160.840305,3138.680225,4233.080303,3429.24025,3767.840294,4231.620312,3076.240208,3603.600281,3245.540215,3149.440216,3212.320217
2_D-Lactose,-0.00692859,8.978611156,0.007167419,0.93253121,0.999959168,341.1 -> 101,neg1,1275.703423,1279.53009,1234.620079,1289.540089,1280.78009,1270.660091,1289.020096,1271.50008,1276.94009,1291.500084,1266.740093,1289.700096,1264.560089,1264.280098,1276.18008
2_D-Mannitol,-0.002510597,9.925215454,9.79E-04,0.975037943,0.999959168,181.1 -> 89,neg1,2457.020173,2456.870175,2470.180172,2459.880177,2460.740177,2458.720173,2451.120171,2468.220188,2466.920193,2455.880161,2452.020168,2451.060173,2456.400162,2447.460178,2454.920166
2_D-Ribulose 5-phosphate; 2_D-Xylulose 5-phosphate,-0.007102276,10.16216051,0.00788835,0.929227837,0.999959168,229 -> 97,neg2,2897.216871,2906.30021,2839.840202,2895.260212,2917.980209,2877.940201,2895.80019,2912.800217,2887.020206,2937.600224,2898.760208,2894.780212,2895.50021,2919.420197,2888.240204
2_D(-)-hydroxy butyric acid,-2.75E-04,9.118508297,1.13E-05,0.997313838,0.999959168,103 -> 41,neg2,1404.873433,1402.613436,1411.360104,1400.600101,1401.560104,1400.340096,1404.060093,1410.180107,1403.3601,1401.600109,1410.900097,1400.100094,1402.100098,1402.860107,1407.260105
2_Dihydroxyacetone phosphate; 2_Glyceraldehyde 3-phosphate,0.002699099,10.11728122,0.001137859,0.973090728,0.999959168,169 -> 79,neg2,2813.1502,2802.843526,2811.440205,2797.780193,2807.840221,2805.12019,2811.180191,2809.520187,2810.340195,2799.420197,2826.240189,2797.640202,2810.020203,2807.580189,2813.280201
2_Diphenylamine,-7.33E-04,9.116199178,8.09E-05,0.992823868,0.999959168,168.1 -> 92.1,neg2,1402.846768,1401.036765,1403.680096,1396.300102,1401.060101,1397.140099,1402.7201,1404.400097,1401.080101,1406.640095,1408.320103,1399.400105,1400.3801,1402.340092,1403.520103
2_DL-3,0.001214617,8.926410192,2.20E-04,0.988177648,0.999959168,183 -> 137,neg1,1230.423424,1227.176751,1231.420082,1227.960091,1224.880089,1226.240086,1231.980083,1222.800076,1227.660088,1228.220085,1233.080093,1225.520084,1233.580097,1232.320084,1231.360096
2_DL-Homoserine,1.70E-04,9.114123184,4.33E-06,0.998339539,0.999959168,118.1 -> 72,neg2,1401.010099,1398.330104,1404.720097,1393.540096,1400.220097,1398.120102,1403.2001,1402.080112,1400.280102,1398.260105,1403.280106,1397.800102,1400.540092,1400.180107,1398.5401
2_Elaidic acid,-0.001118093,8.926171896,1.86E-04,0.989117123,0.999959168,281.2 -> 71,neg1,1229.350086,1228.090088,1229.700077,1227.340092,1230.140091,1225.200089,1227.50008,1230.94009,1228.960083,1230.160088,1231.920082,1227.140083,1229.400085,1227.760086,1228.180092
2_FAD,-6.22E-04,8.973007848,5.77E-05,0.99394187,0.999959168,784.1 -> 346.1,neg1,1270.143425,1268.403424,1271.040096,1265.880077,1270.10009,1266.640095,1265.800079,1271.440083,1271.740105,1267.540092,1272.540089,1271.180099,1270.060089,1267.740097,1270.620098
2_FMN,0.053221353,12.35829031,0.456479811,0.49927375,0.999959168,455.1 -> 97,pos1,14469.11441,13916.97098,2244.84016,13742.16106,12475.82096,15629.06097,12194.38084,11170.98084,14278.8212,13678.90087,12953.12081,16691.06118,16348.86124,12589.66094,18563.68141
2_Folic acid,-0.001391722,9.115348371,2.91E-04,0.986383602,0.999959168,440.1 -> 311.1,neg2,1401.753435,1400.590096,1402.140102,1394.120098,1399.0401,1397.100094,1408.30011,1406.980095,1400.160099,1399.560104,1402.3801,1401.860092,1400.8601,1403.920094,1399.780102
2_fumaric acid,-0.002286869,9.123851214,7.87E-04,0.977624751,0.999959168,115 -> 71,neg2,1405.923435,1405.620099,1455.220089,1401.920097,1403.900097,1410.780106,1404.820091,1407.760105,1401.400108,1408.600098,1417.900105,1400.700096,1405.560116,1403.960094,1401.960094
2_gabapentin,-0.012369606,8.970040674,0.022837639,0.879880051,0.999959168,173.1 -> 154.1,pos2,1268.500087,1277.116756,1194.000088,1216.900085,1247.960087,1288.920074,1275.040085,1214.980095,1280.520084,1247.200085,1282.520084,1385.760105,1258.800098,1308.940094,1266.160084
2_GDP,-7.86E-04,8.922034999,9.19E-05,0.992349323,0.999959168,442 -> 158.9,neg1,1225.83009,1224.290087,1227.840076,1224.580082,1225.140095,1223.900089,1221.980087,1223.540092,1229.58009,1223.220093,1229.10009,1224.00008,1225.200089,1226.500088,1223.980091
2_GDP,-7.86E-04,8.922034999,9.19E-05,0.992349323,0.999959168,444 -> 135,pos1,1446.976772,1474.04677,1693.920109,1444.62011,1338.560101,1526.120094,1418.860104,1461.000088,1451.500111,1354.680099,1510.320114,1475.480114,1481.920097,1582.380116,1480.700108
2_Glutamic acid,0.00332898,9.150113951,0.001669378,0.967409081,0.999959168,146 -> 102.1,neg2,1437.48677,1431.613434,1446.860096,1418.920094,1439.700111,1433.340111,1431.300106,1459.400093,1452.000095,1416.32011,1452.200096,1412.380104,1431.180103,1449.320095,1418.540108
2_Glutamine,-7.77E-04,9.12481017,9.09E-05,0.992394151,0.999959168,145.1 -> 74,neg2,1409.836765,1408.070096,1428.980103,1401.760094,1407.840099,1399.860088,1417.220112,1416.920094,1409.900093,1414.060108,1409.920101,1401.660099,1408.440098,1414.160095,1405.700089
2_Glyceric acid,-0.002076641,8.923586667,6.42E-04,0.979790414,0.999959168,105 -> 59,neg1,1226.473417,1226.030087,1230.680077,1226.060081,1227.220081,1223.780098,1226.320087,1226.620087,1226.660088,1223.340084,1226.520088,1230.880085,1226.020081,1225.500084,1226.100075
2_Glycerol,-8.16E-04,9.116516664,1.00E-04,0.992015262,0.999959168,91 -> 43,neg2,1402.816764,1401.090099,1407.580097,1397.360096,1400.820095,1398.100101,1404.10009,1402.740093,1401.480103,1400.900105,1402.620106,1402.240101,1404.980103,1405.2001,1402.900089
2_Glycine,0.015941981,9.088923864,0.038177788,0.845086572,0.999959168,76 -> 47,pos1,1390.680096,1372.890097,1302.820099,1359.460091,1442.220097,1352.180088,1350.800102,1353.080093,1379.960094,1412.960102,1401.840103,1419.620106,1337.720085,1340.0401,1431.540096
2_Glycolic acid,0.022853029,9.086806252,0.078424438,0.779444027,0.999959168,75 -> 49,neg2,1387.200093,1362.956758,1357.720097,1352.880089,1400.940094,1354.300087,1401.880093,1358.320099,1401.160088,1399.800087,1359.760101,1355.580093,1357.180092,1356.860092,1402.28009
2_GTP,-5.25E-04,8.922283654,4.10E-05,0.994892183,0.999959168,522 -> 176.9,neg1,1226.190084,1224.430087,1227.58007,1222.620079,1227.860081,1223.660088,1222.480083,1223.600082,1227.840088,1225.060093,1228.700089,1224.960094,1226.220078,1226.680084,1224.040085
2_Guanine,-0.042806409,9.225434297,0.276839909,0.598779973,0.999959168,152 -> 109.9,pos1,1475.096769,1516.766771,1713.68013,1480.300095,1489.200108,1601.820114,1392.2201,1535.400112,1479.240108,1532.700104,1558.240108,1462.980106,1543.620098,1487.400093,1388.060093
2_Guanosine,-9.76E-04,8.921446428,1.42E-04,0.990500176,0.999959168,282.1 -> 133,neg1,1225.336754,1223.96008,1226.240082,1224.980068,1225.620075,1222.960091,1222.940094,1223.740086,1226.160088,1223.260086,1225.680084,1223.820072,1226.08009,1225.000076,1225.540096
2_Histidine,-0.001686359,9.129249556,4.28E-04,0.983496574,0.999959168,154.1 -> 93,neg2,1412.496768,1411.610097,1448.580109,1399.880096,1406.680111,1414.94009,1408.460098,1417.300098,1419.940098,1418.140099,1415.980106,1403.760094,1408.500103,1415.640102,1415.420094
2_Homocysteine,-0.041564158,8.979392268,0.257779744,0.61164962,0.999959168,136 -> 90,pos2,1251.636755,1285.890091,1351.540108,1231.94009,1194.240086,1304.580097,1254.940083,1176.380077,1248.82008,1376.520096,1351.700104,1271.760086,1284.620094,1354.160099,1175.500084
2_hydrocortisone,-0.002038509,9.118685705,6.25E-04,0.980055018,0.999959168,361.2 -> 297.1,neg2,1404.536768,1403.993429,1407.280094,1402.8601,1402.920105,1400.580093,1404.880104,1410.140095,1401.7201,1406.8601,1409.680099,1400.240089,1402.880104,1403.280098,1405.140095
2_Hydroxybupropion,-0.021432082,9.288172564,0.069649318,0.791848059,0.999959168,256.1 -> 139,pos2,1566.723448,1587.253448,1615.680115,1399.340092,1481.800095,1881.520153,1456.7201,1594.200111,1772.140121,1648.140114,1689.720127,1496.240116,1488.460129,1504.080105,1511.500114
2_Hypotaurine,-3.13E-04,9.11826869,1.47E-05,0.996935687,0.999959168,108 -> 64,neg2,1405.436766,1403.21677,1401.2001,1404.460098,1406.340096,1399.800098,1404.120106,1406.8601,1401.800106,1401.580101,1406.000095,1400.160122,1407.520096,1406.440102,1406.840099
2_Inosine,0.001054407,8.9223431,1.65E-04,0.989738141,0.999959168,267.1 -> 108,neg1,1226.933419,1223.830086,1227.380081,1222.460087,1227.300091,1224.000092,1222.400089,1223.660091,1232.160084,1223.800083,1227.040077,1224.820091,1225.860081,1224.24007,1226.840092
2_Isocitrate,-5.32E-04,9.121444872,4.25E-05,0.994796659,0.999959168,191 -> 85,neg2,1408.636763,1406.616764,1401.920101,1402.100098,1400.7201,1405.240093,1406.240093,1412.540104,1407.2001,1406.060093,1421.320091,1407.000103,1406.980103,1406.760094,1409.360092
