lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
1_Quinic acid,-0.001170079,8.892466695,2.89E-04,0.986445006,0.999822158,191.1 -> 127.6,neg1,1222.613419,1219.623424,1226.780087,1217.540077,1225.180084,1220.720097,1225.100082,1217.42009,1223.520096,1219.200089,1221.600098,1221.680092,1220.84008,1221.180099,1219.440075
1_Raffinose,-0.001841384,8.897226989,7.15E-04,0.978664954,0.999822158,503.2 -> 179.1,neg1,1226.866756,1224.43009,1224.880085,1228.340084,1228.520084,1223.220093,1231.180088,1226.140087,1228.380089,1226.0201,1222.780094,1220.300091,1227.460087,1222.560085,1222.880096
1_Ranitidine,6.83E-04,9.111234505,1.00E-04,0.992016932,0.999822158,349.1 -> 313.1,neg2,1426.266768,1420.966771,1400.880104,1417.940102,1428.600105,1461.300098,1434.660091,1409.460114,1409.120102,1428.580101,1421.840096,1399.520107,1412.100105,1409.000103,1451.280109
1_Retinyl palmitate,0.042642982,9.02217882,0.387431564,0.53365258,0.999822158,525.5 -> 269.2,pos2,1360.963428,1316.903425,1309.300098,1347.520111,1634.900108,1456.280117,1215.380089,1418.760082,1345.720093,1234.460072,1249.640091,1276.640091,1315.540085,1167.760075,1404.600101
1_Ribitol,8.13E-04,8.891532601,1.39E-04,0.990579536,0.999822158,151.1 -> 101,neg1,1222.75342,1218.086754,1224.860085,1216.900085,1224.58009,1219.100098,1224.820076,1217.280087,1223.42009,1215.880085,1224.520096,1219.860088,1220.640083,1219.500084,1218.540085
1_Sphingosine,-0.002229855,9.084222293,0.001064154,0.973976524,0.999822158,298.3 -> 268.3,neg2,1396.210101,1393.820098,1401.120106,1390.100105,1400.780102,1397.680103,1397.540108,1393.540104,1396.800106,1390.160084,1394.600094,1393.480099,1394.3801,1397.960094,1393.160099
1_Stearic acid,-0.002228361,9.092123473,0.001063318,0.973986752,0.999822158,283.3 -> 265.3,neg2,1403.530095,1401.123431,1413.240097,1398.640102,1409.120106,1403.620094,1408.120094,1396.380093,1403.000088,1402.380104,1399.540092,1396.480099,1405.420094,1409.240093,1395.980099
1_Succinic acid,5.65E-05,9.085366866,6.82E-07,0.999340958,0.999822158,117 -> 99,neg2,1398.733435,1394.126765,1398.520107,1394.7201,1402.80011,1397.780106,1397.660095,1391.740097,1409.620098,1392.700096,1394.460098,1390.220089,1395.720112,1397.600101,1392.140095
1_Succinyl-CoA,-0.001428669,9.054331333,4.36E-04,0.983342734,0.999822158,866 -> 426,neg2,1369.166762,1366.026764,1357.420101,1349.08009,1402.340099,1354.7001,1356.040089,1394.240101,1355.080097,1392.240097,1352.000095,1350.240093,1399.020096,1355.660103,1350.520096
1_Taurine,0.019459301,8.971675611,0.080386292,0.776774601,0.999822158,124 -> 80,neg1,1306.626755,1284.98009,1227.380096,1276.860096,1293.700081,1300.28009,1284.12009,1261.220085,1276.800095,1285.500088,1290.200096,1288.240093,1327.860081,1297.780087,1367.08009
1_Testosterone propionate,-0.032143607,9.533462039,0.227430838,0.633435401,0.999822158,345.2 -> 271.2,pos2,1870.003466,1906.000137,2123.940151,2105.160156,1889.680122,2121.480148,1722.440136,1626.820118,1825.840134,1982.620129,1813.100136,2012.560154,1960.820137,1587.360115,2008.140133
1_Theanine,-0.00143805,9.086402048,4.43E-04,0.983214059,0.999822158,173.1 -> 155.1,neg2,1398.906768,1395.743432,1400.840103,1393.060101,1404.240108,1398.720108,1399.680096,1397.080093,1399.420105,1393.000103,1399.800106,1393.560089,1396.180096,1399.0401,1394.120094
1_Thiamine monophosphat,-0.001906634,8.894262412,7.66E-04,0.977913317,0.999822158,345.1 -> 224,pos1,1419.540099,1333.220093,1626.98011,1359.180092,1393.3801,1294.940098,1391.460091,1260.020077,1363.360088,1280.520092,1393.760105,1359.740089,1636.240112,1444.920113,1339.040096
1_Thiamine monophosphat,-0.001906634,8.894262412,7.66E-04,0.977913317,0.999822158,343.1 -> 245.1,neg1,1222.936754,1220.570087,1239.100082,1217.740082,1224.60009,1222.580093,1223.420086,1216.960087,1222.10009,1224.300091,1226.500092,1220.740082,1221.240082,1221.100086,1219.760082
1_Thymidine,-0.004378926,9.087998378,0.004104404,0.948917978,0.999822158,241.1 -> 151.1,neg2,1397.093432,1396.780101,1425.940109,1389.600101,1399.340092,1404.92009,1402.940102,1396.980106,1396.140106,1398.940102,1396.480095,1392.420113,1394.420097,1397.820091,1393.240101
1_Thymine,0.001433146,8.894625012,4.33E-04,0.98339624,0.999822158,125 -> 81,neg1,1225.713422,1220.51342,1226.640079,1218.980087,1225.700089,1221.080086,1228.340088,1217.740078,1225.880085,1220.68008,1229.900093,1219.980095,1221.420097,1224.620094,1223.040081
1_UDP,0.00112758,8.893772101,2.68E-04,0.986936474,0.999822158,402.9 -> 158.9,neg1,1224.880086,1219.936749,1225.700077,1218.920078,1229.920094,1221.620083,1228.080082,1217.800083,1223.020081,1219.920086,1223.620083,1220.280079,1225.040089,1221.080086,1219.60009
1_UMP,-0.006521454,8.948849276,0.009007292,0.92438889,0.999822158,323 -> 97,neg1,1268.496759,1270.11009,1282.460079,1284.660107,1261.240086,1270.260086,1268.42009,1253.060089,1253.380096,1268.020096,1275.180088,1280.340076,1267.160091,1264.320087,1285.600101
1_Uracil,-0.003169183,9.087068526,0.002150062,0.963016332,0.999822158,111 -> 67,neg2,1398.940103,1397.453435,1398.78009,1390.140102,1402.340107,1400.380096,1410.060108,1394.340092,1399.520103,1397.000107,1393.860104,1398.440113,1394.800098,1404.420101,1393.060097
1_Uric acid,-0.003281259,8.894589813,0.002270364,0.961996511,0.999822158,167 -> 124,neg1,1223.706753,1222.506753,1226.300091,1216.060085,1222.700089,1233.180088,1222.900082,1217.040077,1229.000084,1226.280087,1226.700092,1222.10009,1222.280083,1220.380089,1218.660088
1_Uridine,-0.001637232,9.086833019,5.74E-04,0.980889474,0.999822158,243.1 -> 152,neg2,1398.8101,1395.840101,1406.340096,1393.320095,1403.800098,1398.380093,1400.100101,1397.96011,1399.740097,1392.420101,1396.820107,1392.380108,1397.280102,1400.580097,1395.120094
1_UTP,8.89E-04,8.89692622,1.67E-04,0.989702342,0.999822158,483 -> 385,neg1,1227.593421,1222.853416,1226.720089,1217.66008,1228.180088,1225.16008,1225.860085,1217.560089,1226.060081,1220.120083,1232.900093,1229.320084,1222.680088,1227.300083,1229.880089
1_Valine,-0.030941494,14.13686702,0.228451057,0.632674732,0.999822158,118.1 -> 72.1,pos2,46845.10662,47701.7933,35459.64285,36925.72244,44730.38315,41128.24283,47423.60294,58526.60416,49965.28345,53693.56352,43853.66322,47686.60361,50471.14369,48250.02325,44626.56326
1_Xanthine,0.002514243,8.896952156,0.001333236,0.970872906,0.999822158,151 -> 108,neg1,1228.026751,1221.89675,1230.220089,1220.440075,1229.300083,1222.840076,1233.420086,1219.460079,1230.280083,1220.160088,1225.860092,1227.060085,1227.300083,1221.420097,1222.00008
1_Xylitol,-0.001164377,8.894991218,2.86E-04,0.986509507,0.999822158,151.1 -> 89,neg1,1224.97009,1221.973419,1226.34008,1219.660084,1225.60009,1223.740082,1226.540096,1220.220085,1225.000088,1222.180099,1222.620087,1222.060074,1222.080086,1223.980091,1227.980091
1_Zeaxanthin,0.055273744,11.18838763,0.712699405,0.398549129,0.999822158,569.4 -> 568.4,pos2,6398.37378,6139.520418,2819.800205,7183.540493,6680.66053,5922.200397,6378.06039,3766.120304,4203.720276,5248.120331,6334.900433,6199.64043,7217.940514,8517.500553,7574.960537
10_Cytosine,0.036509713,9.130152275,0.286179792,0.592679075,0.999822158,112.1 -> 94,pos1,1458.696765,1417.703435,1470.960106,1363.0401,1375.880085,1377.860104,1471.98011,1413.360092,1416.8601,1416.360092,1405.100086,1483.480114,1539.880093,1452.120106,1542.480114
10_Kynurenine,0.057606957,9.062663753,0.707689113,0.400212039,0.999822158,209.1 -> 94.1,pos1,1379.686767,1321.343429,1670.440109,1272.460083,1408.020092,1395.940098,1414.080105,1314.3601,1477.260105,1305.820095,1297.500092,1334.840103,1367.980099,1304.640095,1313.280109
11_Cytosine,-0.019159774,9.170990748,0.078972718,0.778694408,0.999822158,112.1 -> 69,pos1,1458.906769,1473.646774,1674.480114,1434.7201,1407.700104,1479.180119,1461.760101,1476.820099,1382.2201,1444.48011,1684.020123,1508.840107,1380.180092,1497.840107,1437.560097
11_Kynurenine,-0.020473826,8.927618737,0.088583475,0.765985757,0.999822158,209.1 -> 192,pos2,1238.956753,1252.57342,1324.240089,1221.740089,1225.960087,1297.680092,1294.44009,1249.300087,1164.760075,1272.180092,1287.640095,1223.620087,1226.380085,1250.920074,1234.560085
12_Kynurenine,-0.004652479,9.008859695,0.004605425,0.945894468,0.999822158,209.1 -> 146,pos2,1321.770091,1321.710091,1355.900101,1221.600075,1306.120083,1363.420082,1366.3601,1405.220093,1326.400082,1344.800098,1363.800095,1364.300102,1230.820091,1230.920094,1337.120098
13_Kynurenine,0.008190535,8.985696065,0.014235647,0.905027201,0.999822158,209.1 -> 94,pos2,1296.860088,1285.360094,1450.300106,1222.12009,1157.200073,1209.600094,1339.380096,1343.940094,1392.600086,1303.46011,1315.960094,1312.44009,1310.640087,1320.600086,1265.380093
14_Kynurenine,0.069515371,8.988800697,1.025685808,0.311174106,0.999822158,209.1 -> 93.9,pos2,1328.566758,1261.946756,1437.380108,1384.360092,1389.240097,1187.720085,1291.68008,1207.740089,1335.480095,1271.240089,1250.440094,1220.26009,1281.400093,1300.360092,1423.160091
2_(+)-alpha-Tocopherol,6.41E-04,9.086816567,8.81E-05,0.99251271,0.999822158,429.4 -> 163.1,neg2,1400.246758,1395.066762,1402.140106,1392.400101,1408.440086,1397.900097,1401.780087,1393.980091,1399.140087,1392.660095,1401.260101,1394.000107,1396.940094,1399.460083,1393.920094
2_2-Aminoadipic acid,-0.004657286,9.085209965,0.004642474,0.94567761,0.999822158,160.1 -> 142.1,neg2,1396.016766,1395.973433,1401.76009,1390.400093,1399.020103,1397.100086,1397.2201,1392.780109,1398.460102,1405.680103,1394.460091,1393.060104,1393.780102,1396.820099,1393.160095
2_2-isopropylmalate; 3_2-Isopropylmalic acid,-2.29E-04,9.893472819,1.18E-05,0.997262797,0.999822158,175.1 -> 113.1,neg1,2450.166842,2442.58684,2451.98016,2439.060181,2449.660168,2447.000179,2454.380177,2434.640163,2454.060184,2439.020168,2454.020168,2450.94017,2444.36018,2444.860176,2444.520172
2_2-isopropylmalate; 3_2-Isopropylmalic acid,-2.29E-04,9.893472819,1.18E-05,0.997262797,0.999822158,175.1 -> 113.1,neg2,1399.470102,1396.476767,1400.000092,1393.340107,1402.400105,1398.420094,1402.180103,1397.020107,1398.920105,1391.760094,1396.480106,1399.020096,1399.500103,1399.300106,1397.340088
2_3-Indoleacetic Acid,-0.00246064,9.085895938,0.00129599,0.971282472,0.999822158,174.1 -> 128,neg2,1397.733431,1395.563435,1402.60009,1393.560101,1402.000095,1398.740108,1399.360096,1394.520092,1398.940098,1393.300106,1396.180103,1393.540092,1395.480099,1399.720108,1394.440094
2_4-Hydroxy-L-proline,-0.022544894,14.16288748,0.121297633,0.727631342,0.999822158,132.1 -> 86,pos2,48297.82362,48898.20015,30453.42204,41038.76286,45431.5636,41373.24277,48973.68401,54577.36382,54122.00415,55534.64436,45212.04318,50892.62405,48932.22415,49972.56305,47115.42261
2_5'-CMP,-0.002258007,8.908667327,0.001076339,0.973828012,0.999822158,322 -> 79,neg1,1235.666752,1233.580089,1244.360085,1234.840076,1234.760094,1228.380093,1233.160084,1229.660088,1240.080082,1230.920094,1240.180084,1236.460094,1231.620087,1241.220089,1234.200081
2_6-Hydroxynicotinic acid,-0.001254233,9.088829506,3.37E-04,0.98535815,0.999822158,138 -> 42,neg2,1401.316763,1397.970103,1403.680107,1395.100105,1409.180099,1404.300102,1402.060101,1398.420105,1403.320095,1393.900108,1398.460087,1394.700104,1397.720093,1401.400093,1397.160103
2_Acetyl CoA,-0.001804379,8.894956225,6.87E-04,0.979096053,0.999822158,850.1 -> 408,neg1,1224.476753,1222.020088,1228.680084,1219.200089,1226.880081,1224.620083,1226.00008,1220.680077,1224.560078,1222.060097,1223.720097,1221.94009,1223.60009,1223.620094,1222.10009
2_Acetylcarnitine,-0.006046177,10.96824887,0.008488552,0.926592099,0.999822158,204.1 -> 85,pos2,5303.503702,5309.513718,3319.320248,5482.000381,5038.640362,4485.780281,4073.680317,5111.540356,4856.920353,5121.600372,4950.620377,5909.120422,6567.080334,5747.040493,6334.080471
2_Aconitic acid; 1_Shikimic acid,1.53E-05,8.907995971,4.97E-08,0.999822158,0.999822158,173 -> 111,neg1,1235.746755,1231.710086,1247.720081,1232.300095,1242.740093,1237.420086,1236.860085,1227.460079,1232.380089,1231.900082,1236.660088,1229.820084,1233.380089,1231.360092,1232.460087
2_Aconitic acid; 1_Shikimic acid,1.53E-05,8.907995971,4.97E-08,0.999822158,0.999822158,173 -> 111,neg2,1410.24677,1405.086766,1407.280087,1421.820099,1427.040108,1405.660099,1404.040104,1393.360096,1409.360104,1396.640095,1411.0201,1407.660099,1408.2201,1405.380108,1401.800102
2_Adenine,-7.45E-04,8.896326716,1.17E-04,0.991365828,0.999822158,134 -> 92,neg1,1225.580084,1222.223416,1236.080093,1218.94009,1226.900078,1223.140083,1230.140083,1219.740089,1225.280079,1220.560081,1224.220089,1227.940071,1223.92009,1223.020081,1223.020088
2_adipic acid,-0.007621303,9.102900533,0.012446536,0.911169082,0.999822158,145.1 -> 83.1,neg2,1410.070098,1412.920104,1440.400108,1417.260098,1422.0401,1436.840107,1417.860092,1398.240108,1411.760101,1410.760109,1404.380096,1410.720104,1405.300102,1403.7001,1399.080093
2_ADP,-0.003799957,8.89584956,0.00304523,0.955992192,0.999822158,426 -> 134,neg1,1224.630085,1223.863424,1226.520088,1224.200092,1225.420086,1225.540085,1227.700085,1219.60009,1224.680084,1224.08009,1223.42009,1226.220093,1226.900082,1223.540092,1219.660084
2_ADP-Glu,-0.003649753,8.953548148,0.002822573,0.95763001,0.999822158,588.1 -> 241,neg1,1275.163422,1274.236755,1271.560085,1270.560078,1275.700089,1271.040085,1276.180084,1272.300087,1271.120087,1274.440094,1278.920097,1277.500099,1273.940083,1279.58009,1275.12009
2_ADP-Rib,-9.71E-05,8.930889617,1.99E-06,0.998873934,0.999822158,558.1 -> 97,neg1,1254.776759,1250.756756,1276.500095,1279.520092,1257.340099,1242.300098,1254.3801,1246.460087,1246.040085,1249.340088,1242.500088,1246.44009,1288.160088,1240.48008,1240.240097
2_Allantoin,7.59E-04,8.894668893,1.22E-04,0.991202247,0.999822158,157 -> 113.8,neg1,1225.320087,1220.690084,1228.440094,1218.080082,1225.940086,1222.240086,1226.660091,1220.560093,1227.640083,1220.100082,1225.34008,1220.98008,1225.040089,1222.180084,1221.300091
2_Anthranilic acid,-0.001439632,8.895243107,4.37E-04,0.983320739,0.999822158,136 -> 65,neg1,1224.953421,1222.186755,1227.980083,1219.020084,1227.160091,1225.280094,1226.860088,1220.900089,1225.420086,1221.980083,1224.400089,1222.620087,1223.520081,1223.320091,1222.360088
2_Arginine,0.005774638,9.164665112,0.007151664,0.93260523,0.999822158,173.1 -> 131.1,neg2,1428.120104,1417.793434,2116.120155,1430.8801,1418.540104,1422.62011,1441.440102,1407.100094,1424.200108,1404.280098,1403.720104,1417.900101,1444.560104,1423.980099,1436.260101
2_Argininosuccinic acid,-0.002848763,9.896715662,0.0018201,0.965970469,0.999822158,289.1 -> 227.1,neg1,2450.933512,2447.790168,2488.180161,2438.340172,2454.260166,2445.920158,2451.180168,2453.000179,2447.720173,2442.880161,2460.760189,2444.980175,2445.760181,2461.620163,2445.920193
2_Asparagine,-0.005114147,9.088568006,0.005599187,0.940351789,0.999822158,131 -> 113,neg2,1398.676767,1399.076764,1409.620106,1396.540104,1402.560097,1400.760101,1400.880104,1393.800095,1401.240097,1405.7201,1397.940098,1392.480091,1395.040104,1405.160095,1394.400105
2_Atenolol,-0.110680661,9.674896556,2.717966096,0.099224378,0.999822158,265.2 -> 97,neg2,2022.813476,2177.370159,2130.560158,2459.460186,1994.480156,2216.340164,1928.12014,1860.120136,1771.500114,2022.540131,1962.34013,1973.720135,2114.54015,2532.040203,2365.900166
2_ATP,7.06E-05,8.895162918,1.05E-06,0.999181644,0.999822158,506 -> 158.9,neg1,1225.586749,1221.536754,1227.220089,1218.340088,1233.160088,1221.720093,1226.080078,1218.94009,1224.62009,1223.08009,1225.820076,1220.560078,1223.200081,1226.580086,1220.640079
2_Bilirubin,0.005316485,9.0904872,0.006052107,0.937990895,0.999822158,583.3 -> 253.1,neg2,1406.160098,1396.426767,1404.8801,1393.760101,1402.320107,1401.380104,1404.380096,1395.560093,1399.380096,1395.320103,1398.000099,1393.060101,1438.960094,1399.480103,1393.920094
2_Caffeine,-0.002286033,9.086461519,0.001118615,0.973319166,0.999822158,193.1 -> 177,neg2,1398.130101,1395.7901,1406.040104,1393.100098,1403.640099,1399.640102,1399.200104,1395.080105,1399.300102,1392.560097,1396.160099,1394.000095,1396.620102,1400.360104,1393.8601
2_cAMP,-7.52E-04,8.897413292,1.19E-04,0.991292075,0.999822158,328 -> 79,neg1,1226.876756,1223.520089,1232.480091,1221.520081,1228.780094,1224.580093,1234.440086,1219.480091,1226.800087,1227.560093,1223.520081,1222.820087,1223.220093,1225.160091,1224.500095
2_Carotene; 1_Lycopene,0.019717055,10.04321424,0.087745439,0.767063171,0.999822158,536.4 -> 444.4,pos2,2744.446854,2698.406857,2631.760181,2621.840191,2539.200169,2510.480183,2695.220184,2704.860176,2652.500187,2781.800209,2897.420212,2902.300205,3059.640202,2669.160179,2622.700172
2_CDP,-0.001112092,8.894638457,2.61E-04,0.987115582,0.999822158,402 -> 110,neg1,1224.416754,1221.37342,1229.440079,1218.600086,1226.180096,1221.68008,1229.460091,1217.500092,1223.860085,1221.520088,1224.020077,1226.48008,1221.600086,1222.460094,1221.380093
2_Cholesterol,-0.02214197,9.019979367,0.104209744,0.746835095,0.999822158,369.4 -> 147.1,pos2,1302.400087,1318.300099,1629.600105,1262.920101,1234.94009,1335.380093,1349.960098,1276.000095,1286.420082,1327.640106,1349.880093,1394.000099,1282.940079,1313.8601,1310.260078
2_Citalopram,0.035614608,8.960563067,0.268841197,0.604110169,0.999822158,325.2 -> 234.1,pos2,1296.113423,1260.346756,1310.880093,1246.900085,1351.640095,1320.720097,1292.840088,1330.320099,1275.880085,1181.700073,1272.78009,1279.240097,1292.680092,1203.200085,1290.860088
2_Citric acid,-0.001213319,9.102075998,3.15E-04,0.98582947,0.999822158,191 -> 87,neg2,1413.106765,1409.703434,1430.940102,1396.060108,1421.820099,1410.460098,1415.480099,1394.260098,1407.3601,1403.340103,1418.020103,1426.58009,1409.420097,1427.520107,1406.540092
2_Citrulline,-0.002370293,9.087002131,0.001202652,0.972335483,0.999822158,174.1 -> 83.1,neg2,1398.706766,1396.446765,1405.440086,1393.080097,1403.100098,1399.760098,1402.100109,1397.460098,1399.800106,1393.300087,1395.980095,1394.240108,1396.240097,1400.840103,1395.020092
2_Creatine,-0.005173548,8.899144878,0.005646248,0.940102115,0.999822158,130.1 -> 88,neg1,1226.896758,1227.29675,1228.780087,1223.540092,1231.480095,1240.520084,1231.880085,1226.660084,1226.580093,1223.400078,1218.920086,1225.040073,1228.180092,1224.620087,1224.340096
2_Creatinine,-0.002624999,9.087229679,0.001475071,0.969363461,0.999822158,112.1 -> 41,neg2,1399.143433,1397.130095,1401.5401,1395.060093,1404.580105,1402.440094,1401.020103,1395.600098,1399.860096,1393.10009,1397.420097,1395.8601,1396.860104,1400.720097,1395.12009
2_Cryptoxanthin,0.087592117,8.970752355,1.629232248,0.201809272,0.999822158,552.4 -> 460.4,pos2,1343.116763,1259.75342,1150.040077,1174.040085,1532.660118,1307.920094,1414.780109,1265.540089,1254.400089,1250.660088,1476.860115,1258.880081,1189.260082,1301.480083,1190.740067
2_CTP,-0.002010827,8.893948173,8.53E-04,0.97670565,0.999822158,481.9 -> 383,neg1,1223.790091,1221.510088,1224.680088,1217.94009,1224.380104,1220.62009,1224.000099,1219.580086,1222.340076,1220.340088,1230.160091,1230.500088,1221.720085,1220.080086,1220.140087
2_Cytidine,-0.004104971,9.087525762,0.003607367,0.952106766,0.999822158,242.1 -> 109,neg2,1398.90343,1398.326764,1399.520111,1392.640095,1405.520096,1408.400093,1400.860096,1394.940098,1399.820087,1394.760098,1397.320103,1393.680107,1395.980099,1405.540096,1393.920101
2_D-(-)-Arabinose; 3_D-(+)-Xylose; 2_L-(+)-Arabinose; 2_Ribose; 2_Ribulose,-0.005631601,11.26626572,0.007401354,0.931441677,0.999822158,149 -> 59,neg1,6351.96045,6355.997121,6165.460423,6278.620434,6377.580456,6406.920464,6346.440445,6458.260445,6507.740479,6341.380489,6282.840439,6351.220455,6324.540436,6299.580441,6272.620449
2_D-Biotin,-0.001274233,9.085968487,3.48E-04,0.985126291,0.999822158,243.1 -> 166.1,neg2,1398.476766,1395.160098,1401.460098,1392.600105,1401.520107,1398.960094,1399.820091,1394.240101,1400.000095,1391.940086,1396.220104,1393.620102,1395.5401,1399.600101,1397.760098
2_D-Erythrose 4-phosphate,-0.001612696,9.093766849,5.57E-04,0.981171257,0.999822158,199 -> 79,neg2,1405.233431,1402.23343,1417.160114,1393.220097,1404.520092,1404.3801,1402.320107,1404.940094,1408.280098,1401.76009,1402.400097,1398.780098,1409.780102,1410.320099,1404.100094
2_D-Fructose 6-phosphate; 5_Cyclophosphamide,-0.001897575,10.11586652,8.15E-04,0.977226519,0.999822158,259 -> 79,neg2,2855.953537,2850.410201,2876.340214,2860.700195,2870.840195,2855.400196,2858.5602,2831.440197,2847.500214,2838.060207,2860.960197,2853.120209,2844.84021,2863.740204,2853.020206
2_D-Galactose,0.031669786,9.160738168,0.215615548,0.642401152,0.999822158,181.1 -> 85,pos1,1474.873434,1438.07677,1656.920124,1342.400093,1600.280102,1331.200104,1546.340118,1430.380112,1417.840099,1375.10009,1371.540089,1639.16011,1520.8601,1510.220112,1392.380096
2_D-Glucose; 2_D-Fructose,-0.005449749,10.50537106,0.006817406,0.934195376,0.999822158,179.1 -> 71,neg1,3837.496932,3839.363613,2546.240189,3556.700253,3740.000244,4185.420322,3945.78027,4276.560307,4589.260323,3825.360271,3519.080265,3716.740288,3525.520256,3475.400238,3705.340237
2_D-Lactose,-0.007578883,8.963605888,0.012184889,0.912103903,0.999822158,341.1 -> 101,neg1,1286.123423,1288.673423,1234.620079,1269.380093,1303.360092,1298.140091,1288.72007,1315.620087,1305.320099,1286.140087,1280.700096,1297.040089,1259.940094,1265.720093,1278.700089
2_D-Mannitol,-0.003584156,9.897467983,0.002881301,0.957191907,0.999822158,181.1 -> 89,neg1,2453.176835,2451.273513,2470.180172,2452.400188,2455.780163,2459.900177,2458.720173,2452.400169,2457.300175,2446.220177,2447.360161,2441.880188,2454.320175,2454.840176,2445.580166
2_D-Ribulose 5-phosphate; 2_D-Xylulose 5-phosphate,-0.005940496,10.13873789,0.007994183,0.928755919,0.999822158,229 -> 97,neg2,2904.313543,2906.823534,2839.840202,2891.260201,2900.300217,2904.660198,2910.300201,2915.18018,2896.600201,2892.940208,2895.760208,2915.34021,2905.32021,2921.560207,2917.60022
2_D(-)-hydroxy butyric acid,-8.74E-04,9.089253004,1.63E-04,0.989802171,0.999822158,103 -> 41,neg2,1401.316769,1397.600102,1411.360104,1395.480091,1410.400105,1400.360092,1402.520111,1395.020103,1402.12011,1395.920113,1398.2201,1397.500107,1398.460098,1401.320107,1396.180092
2_Dihydroxyacetone phosphate; 2_Glyceraldehyde 3-phosphate,-3.23E-04,10.08788994,2.36E-05,0.996120277,0.999822158,169 -> 79,neg2,2803.38687,2794.886857,2811.440205,2790.860191,2814.660191,2799.060181,2807.620205,2793.340195,2809.360214,2796.520187,2799.960194,2790.860199,2791.78022,2798.680187,2796.940197
2_Diphenylamine,-0.001376701,9.088030835,4.06E-04,0.983929169,0.999822158,168.1 -> 92.1,neg2,1400.416766,1397.190096,1403.680096,1393.720089,1407.980103,1399.280087,1400.8801,1397.860096,1403.300102,1393.8801,1398.360096,1398.000107,1396.800091,1400.400097,1395.180107
2_DL-3,7.85E-04,8.897554914,1.30E-04,0.990905958,0.999822158,183 -> 137,neg1,1227.743419,1223.08675,1231.420082,1218.760082,1226.780083,1225.440086,1226.58009,1220.340076,1231.700077,1223.260082,1227.420074,1226.880081,1228.180096,1223.840092,1225.800095
2_DL-Homoserine,-7.65E-04,9.086360494,1.25E-04,0.991066856,0.999822158,118.1 -> 72,neg2,1398.870099,1395.056763,1404.720097,1392.800098,1404.780109,1399.160095,1400.7201,1394.720097,1401.060089,1392.460098,1396.080093,1392.120098,1395.520103,1399.080093,1395.060097
2_Elaidic acid,-0.004554754,8.89772092,0.004375769,0.947258727,0.999822158,281.2 -> 71,neg1,1225.770086,1225.646753,1229.700077,1219.32008,1228.560081,1230.140083,1229.200077,1221.700081,1224.42009,1228.76009,1225.340088,1227.320095,1223.000099,1226.640091,1224.100079
2_FAD,-0.001152225,8.944575253,2.81E-04,0.986623334,0.999822158,784.1 -> 346.1,neg1,1267.736758,1264.623421,1271.040096,1262.000088,1270.440086,1265.720081,1268.600098,1261.560093,1267.820084,1264.320095,1266.8801,1265.280087,1265.860092,1268.860085,1266.820087
2_Folic acid,-0.001754584,9.086169243,6.59E-04,0.979520254,0.999822158,440.1 -> 311.1,neg2,1398.400101,1395.546764,1402.140102,1392.660084,1403.140106,1398.940102,1399.560093,1394.840099,1399.240105,1392.620094,1395.760098,1394.760105,1395.940102,1399.460098,1396.760101
2_fumaric acid,-0.001714069,9.094109709,6.29E-04,0.979990024,0.999822158,115 -> 71,neg2,1402.420099,1399.516767,1455.220089,1401.080097,1408.040108,1401.000099,1402.480099,1399.180099,1404.5201,1392.280102,1399.520107,1395.860107,1403.980091,1407.700096,1395.980091
2_gabapentin,0.039522637,8.917140793,0.330116724,0.565590365,0.999822158,173.1 -> 154.1,pos2,1265.813425,1227.556753,1194.000088,1206.340088,1372.800102,1193.640076,1222.480087,1277.700089,1264.520096,1196.180088,1219.840092,1270.720093,1229.960083,1220.760086,1285.28009
2_GDP,-5.78E-04,8.894277773,7.05E-05,0.99330189,0.999822158,444 -> 135,pos1,1478.600096,1471.773437,1693.920109,1583.220108,1485.080097,1399.000111,1567.160099,1369.840103,1424.140102,1523.380096,1415.980099,1397.180088,1478.980091,1558.020115,1500.260086
2_GDP,-5.78E-04,8.894277773,7.05E-05,0.99330189,0.999822158,442 -> 158.9,neg1,1224.443419,1220.946753,1227.840076,1217.84008,1228.240093,1221.680088,1225.620083,1219.92009,1224.120083,1222.380089,1224.180088,1220.78009,1224.140087,1223.080082,1220.360081
2_Glutamic acid,0.002651178,9.107343265,0.001506618,0.969037746,0.999822158,146 -> 102.1,neg2,1419.290098,1412.076765,1446.860096,1428.180096,1409.780106,1406.280094,1413.940102,1412.740101,1410.800091,1399.580105,1424.0201,1406.160103,1439.200096,1419.520092,1418.000095
2_Glutamine,-0.004168988,9.095725728,0.003722503,0.951349397,0.999822158,145.1 -> 74,neg2,1405.09343,1404.566765,1428.980103,1402.840099,1410.540092,1401.600105,1408.560093,1403.320095,1405.740097,1412.160099,1401.740101,1403.000095,1407.480103,1404.480095,1396.500095
2_Glyceric acid,0.001689582,8.896586721,6.02E-04,0.980424441,0.999822158,105 -> 59,neg1,1227.300088,1221.873419,1230.680077,1222.240082,1233.62009,1222.280087,1225.540089,1216.800091,1227.500084,1220.380085,1231.320087,1227.740082,1222.960091,1221.800091,1222.860088
