lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
1_L-Threonine,-0.012468637,7.721079047,0.030305923,0.861797903,0.999709946,118.1 -> 74,neg1,1378.436759,1386.823435,1224.420086,1417.980103,1380.800091,1343.300106,1395.560097,1397.100101,1379.220089,1380.680111,1384.040092,1387.700096,1379.120094,1394.180092,1351.880089
1_L-Tryptophan,0.003471583,7.560893894,0.002320365,0.961580627,0.999709946,203.1 -> 159.1,neg1,1228.880085,1222.776751,1229.780087,1227.300083,1248.020096,1217.66008,1220.400089,1222.400085,1229.940079,1219.600082,1216.640083,1225.780087,1227.560085,1223.92009,1230.720078
1_L-Tyrosine,-0.003787423,7.625231028,0.002776161,0.957979472,0.999709946,180.1 -> 163,neg1,1287.120094,1287.170094,1222.620083,1259.280102,1308.960094,1272.020088,1300.940102,1300.360092,1276.76009,1315.700092,1261.840092,1289.820095,1304.740097,1285.840096,1269.480091
1_Lactic acid,-0.020599493,7.943848394,0.083898826,0.772081762,0.999709946,89 -> 45,neg2,1606.093452,1625.016779,1408.540092,1662.880112,1608.540119,1578.740105,1578.220112,1644.360119,1626.400131,1589.900105,1565.660107,1623.180119,1591.600121,1651.040115,1666.140121
1_Lauric acid,-0.001770336,7.745472749,6.11E-04,0.980272956,0.999709946,199.2 -> 176.6,neg2,1394.413436,1392.540095,1397.060108,1394.160095,1397.560097,1392.820091,1397.520107,1390.340096,1394.66011,1390.880093,1391.660095,1392.7201,1392.600101,1394.320095,1392.480103
1_Malic acid,-0.004399431,7.750604996,0.003777259,0.950993339,0.999709946,133 -> 115,neg2,1398.556765,1399.223431,1396.840096,1396.220097,1418.620094,1398.120094,1397.220097,1392.160103,1392.2001,1399.000092,1397.820099,1400.320103,1393.82011,1409.5201,1391.660088
1_Maltose; 1_Sucrose,-7.37E-04,8.556727869,1.10E-04,0.991614145,0.999709946,341.1 -> 179.1,neg1,2449.653505,2444.606842,2447.860176,2456.400166,2477.400169,2442.100182,2444.900177,2438.540176,2442.100182,2440.940182,2433.240166,2440.44017,2442.600174,2449.220177,2457.680161
1_Margaric acid,-0.016244303,8.343192673,0.053254426,0.817494106,0.999709946,271.3 -> 71.1,pos1,2115.370139,2133.870145,1938.92012,2142.540157,2044.180134,2215.480141,1831.180126,2412.580151,2721.340149,2055.780155,2089.20015,1598.980114,1584.440121,2377.860149,2421.880157
1_meso-Erythritol,-0.002253065,7.553368295,9.77E-04,0.975067244,0.999709946,121.1 -> 89,neg1,1220.063419,1218.833419,1223.240074,1221.040085,1222.76009,1218.200077,1219.900089,1215.44009,1219.540077,1216.980095,1217.540085,1222.240082,1219.160084,1219.100082,1221.480087
1_Methionine,-0.002690909,7.744889516,0.001412545,0.970019493,0.999709946,148 -> 100,neg2,1393.416767,1392.433431,1396.340103,1392.580101,1394.820099,1393.800098,1396.220093,1390.780094,1397.140099,1389.980099,1390.8801,1392.380104,1389.300106,1395.08009,1392.140106
1_myo-Inositol,-0.001770401,7.555692162,6.03E-04,0.980405321,0.999709946,179.1 -> 161,neg1,1222.476752,1220.833422,1222.400085,1218.600079,1234.500092,1223.080086,1219.340088,1217.280098,1227.340088,1217.160095,1215.860081,1230.380085,1218.440079,1218.500092,1219.380085
1_NAD,-0.002104907,7.60358731,8.56E-04,0.976662647,0.999709946,662.1 -> 540.1,neg1,1263.353421,1261.946756,1267.400089,1261.960087,1267.480091,1260.620087,1265.12009,1264.640099,1262.900078,1260.360085,1255.880093,1262.380089,1263.280094,1261.720093,1265.460079
1_NADH,-0.001535731,7.605860027,4.56E-04,0.982970489,0.999709946,664.1 -> 408,neg1,1265.776758,1263.870084,1267.280083,1264.480087,1274.180092,1265.320084,1264.620087,1264.280094,1263.740097,1261.880081,1260.220089,1262.940075,1266.060085,1264.320084,1265.840099
1_NADP,-0.001117057,7.606977659,2.41E-04,0.987612139,0.999709946,742.1 -> 620,neg1,1266.970087,1264.690087,1267.980083,1264.540089,1283.860085,1260.320087,1264.98008,1266.560089,1262.800091,1262.280094,1261.640102,1268.68008,1264.800083,1265.760082,1263.740082
1_NADPH,-8.39E-04,7.605794284,1.36E-04,0.990699896,0.999709946,744.1 -> 408,neg1,1266.07342,1263.553424,1266.660091,1265.460091,1267.460087,1259.820091,1270.220089,1263.880096,1263.400082,1262.080093,1261.520084,1267.240086,1264.180084,1262.840084,1269.660091
1_Nonanoic acid,-0.039100534,7.651947654,0.295990839,0.58640679,0.999709946,159.1 -> 103.1,pos2,1276.183422,1307.906762,1473.220097,1360.680099,1256.120087,1243.140095,1223.26009,1313.32011,1302.660088,1199.580082,1382.840096,1440.600101,1253.240089,1290.120087,1238.980083
1_O-Phosphoethanolamine,3.83E-05,7.553859362,2.82E-07,0.999575992,0.999709946,140 -> 79,neg1,1220.833421,1217.670088,1230.92009,1219.960083,1222.00008,1217.560089,1218.840096,1216.960094,1218.540092,1216.700092,1217.980087,1217.220085,1228.640091,1217.620087,1219.00008
1_Ornithine,0.09751949,7.801632081,1.862609991,0.172323872,0.999709946,133.1 -> 116.1,pos1,1507.633443,1405.453437,1362.000103,1353.860111,1522.26012,1445.220108,1393.960102,1399.820103,1571.76012,1335.780098,1680.42012,1564.440109,1346.040096,1333.60009,1531.360096
1_Oxaloacetate,1.61E-04,7.763137155,5.03E-06,0.99820986,0.999709946,131 -> 87,neg2,1413.35677,1409.573435,1404.840099,1410.480091,1409.46011,1409.000111,1417.980099,1412.160099,1411.040096,1400.8801,1416.100105,1401.64011,1413.040104,1423.280102,1412.520103
1_Oxoglutaric acid,-0.012303721,7.618045625,0.029256367,0.864188441,0.999709946,145 -> 100.9,neg1,1266.250092,1273.830091,1343.580097,1255.5401,1262.680092,1284.340096,1256.120094,1281.760082,1275.620083,1272.020084,1260.480091,1262.560085,1284.240097,1286.760098,1258.360092
1_Palmitic acid,-1.12E-04,7.555019695,2.43E-06,0.998755074,0.999709946,255.2 -> 80,neg1,1222.443422,1219.396751,1223.800079,1220.660076,1225.060089,1218.140079,1227.560089,1218.200092,1222.360088,1220.760098,1217.28009,1218.740078,1220.42009,1219.880081,1221.980087
1_Palmitoleic acid,0.001171554,7.558249004,2.64E-04,0.98703157,0.999709946,253.2 -> 71,neg1,1225.486749,1221.346753,1229.460087,1222.220089,1227.16008,1220.560085,1230.620079,1218.020092,1222.460087,1220.860077,1222.800076,1220.62009,1224.260086,1225.800083,1225.620087
1_Pantothenic acid,-0.040475863,7.748503584,0.319983344,0.571617655,0.999709946,218.1 -> 146.1,neg1,1393.286765,1429.243441,1223.300098,1463.860107,1410.320095,1436.300102,1393.700104,1405.020107,1405.2201,1433.000126,1425.620098,1466.740105,1367.600105,1370.5401,1357.260086
1_Phosphoenol pyruvate; 2_phosphoenol pyruvate,9.40E-04,7.557152346,1.70E-04,0.989597111,0.999709946,167 -> 79,neg1,1224.350086,1220.410086,1229.760086,1222.680084,1225.720081,1219.500099,1224.820091,1218.520088,1222.84008,1221.140091,1219.980087,1220.120075,1221.740086,1220.500076,1231.000088
1_Phosphoenol pyruvate; 2_phosphoenol pyruvate,9.40E-04,7.557152346,1.70E-04,0.989597111,0.999709946,167 -> 79,neg2,1396.390095,1394.520103,1404.940098,1397.020096,1401.260098,1396.540115,1398.940094,1391.2201,1396.360088,1392.540104,1394.080097,1394.46011,1393.320095,1395.340096,1394.3801
1_progesterone,-0.044238164,7.851198585,0.38347442,0.535749626,0.999709946,315.2 -> 109.1,pos2,1440.2101,1481.160105,1966.440136,1432.040096,1590.720119,1571.100117,1603.060101,1289.360085,1349.60009,1541.900116,1380.160107,1559.060116,1369.860088,1493.500099,1347.860096
1_Propionylcarnitine,-0.013843159,7.763138798,0.037407471,0.846637797,0.999709946,218.1 -> 159.1,pos2,1397.463434,1407.380102,1511.920101,1422.380093,1256.980091,1502.980114,1248.220089,1336.660099,1351.300098,1431.080112,1735.620129,1455.600105,1263.400085,1295.58009,1529.260109
1_Pyroglutamic acid,-0.009162879,7.878645119,0.016531287,0.8976947,0.999709946,128 -> 82,neg2,1537.016776,1542.853444,1395.820099,1558.520115,1552.500111,1583.860126,1570.680122,1475.860111,1521.720108,1530.520103,1512.980103,1553.680107,1542.180115,1554.680103,1522.0401
1_Pyruvate,-0.003779871,7.756054034,0.002789276,0.957880428,0.999709946,87 -> 43,neg2,1403.996764,1404.066765,1403.980103,1405.340096,1404.520103,1399.980095,1409.180096,1400.280106,1406.520096,1408.080097,1401.180099,1402.020092,1406.000099,1408.700104,1396.58009
1_Quinic acid,-6.96E-04,7.553136161,9.32E-05,0.992295276,0.999709946,191.1 -> 127.6,neg1,1220.430084,1217.883416,1224.180084,1219.140087,1223.740074,1216.840084,1221.76009,1216.480072,1220.000088,1217.440086,1214.660084,1218.860088,1220.92009,1218.540077,1221.500076
1_Raffinose,-6.01E-04,7.555803103,6.96E-05,0.993345518,0.999709946,503.2 -> 179.1,neg1,1222.800088,1220.166755,1225.640091,1219.760086,1224.16008,1218.600098,1226.120087,1221.50008,1219.280087,1218.560085,1220.040092,1224.000092,1225.640095,1218.58009,1221.560089
1_Ranitidine,0.001783434,7.748877396,6.21E-04,0.980124579,0.999709946,349.1 -> 313.1,neg2,1399.710099,1394.390104,1397.08009,1393.680099,1401.160091,1390.82011,1397.720097,1395.900105,1401.28009,1389.300106,1401.180096,1402.340096,1396.180111,1394.30011,1400.740108
1_Retinyl palmitate,-0.084268035,7.721136956,1.382457072,0.239683062,0.999709946,525.5 -> 269.2,pos2,1328.700094,1405.036765,1412.080109,1359.520092,1388.620102,1405.400097,1320.58009,1386.460102,1265.720089,1306.660084,1329.660088,1473.120113,1383.140091,1499.060101,1284.480103
1_Ribitol,-3.95E-04,7.552478875,3.01E-05,0.99562364,0.999709946,151.1 -> 101,neg1,1220.106752,1217.306748,1222.360092,1218.900085,1224.760078,1216.600079,1220.26009,1216.560093,1221.160088,1217.100082,1213.500088,1217.160076,1219.660095,1217.520073,1221.300076
1_Spermidine,0.055642971,9.082951686,0.6426862,0.422739756,0.999709946,146.2 -> 84.1,pos2,3757.326935,3606.036934,1672.120121,3766.84026,3813.820236,3975.060299,3880.440292,2827.500195,3806.08028,3449.760292,4159.260296,3831.100269,3198.640217,3785.960289,3685.720291
1_Sphingosine,-0.001713507,7.745513428,5.73E-04,0.980906006,0.999709946,298.3 -> 268.3,neg2,1394.553432,1392.626764,1396.240093,1393.420094,1398.840099,1390.920097,1397.8801,1387.980103,1396.760094,1389.780102,1392.08009,1390.560097,1390.740093,1403.100094,1391.020115
1_Stearic acid,0.005689253,7.757708726,0.006319389,0.93663924,0.999709946,283.3 -> 265.3,neg2,1409.536764,1400.383437,1413.780106,1399.900112,1410.080093,1396.800095,1410.040108,1401.800102,1415.580097,1399.840092,1402.92009,1401.540119,1408.260094,1402.420101,1410.340099
1_Succinic acid,-0.002989819,7.752074447,0.001744707,0.966682296,0.999709946,117 -> 99,neg2,1400.866769,1400.173431,1395.82008,1404.720089,1405.820099,1395.820095,1403.000103,1395.420105,1404.680107,1394.820099,1391.820107,1402.580097,1407.880096,1407.680099,1392.000099
1_Succinyl-CoA,-0.003391099,7.716491291,0.002239168,0.962258311,0.999709946,866 -> 426,neg2,1367.143428,1366.816766,1354.3601,1352.900101,1360.320091,1350.740097,1398.320095,1349.520103,1352.340088,1393.440094,1349.500107,1401.8601,1349.340096,1352.440102,1393.040092
1_Taurine,-0.004116277,7.559801148,0.003261574,0.95445742,0.999709946,124 -> 80,neg1,1223.490084,1223.840084,1243.440071,1222.380081,1222.800083,1224.340084,1222.040085,1218.080078,1220.740086,1226.680088,1217.940079,1226.580086,1230.260082,1224.980087,1227.160088
1_Testosterone propionate,-0.016067825,8.11310183,0.05154377,0.820398447,0.999709946,345.2 -> 271.2,pos2,1815.653463,1831.36346,1506.360088,1823.00013,1961.100151,2205.900169,1679.540108,1710.700108,1531.300098,1675.480114,2100.420147,1805.480129,1840.480137,1767.62011,1781.080135
1_Theanine,-0.002039809,7.748340762,8.12E-04,0.977269452,0.999709946,173.1 -> 155.1,neg2,1396.183428,1394.570096,1410.260105,1396.920097,1398.880089,1394.280098,1398.960098,1390.640087,1394.980099,1393.960094,1394.860096,1393.380093,1396.800091,1398.240105,1392.620098
1_Thiamine monophosphat,-0.001912133,7.553750656,7.04E-04,0.978839466,0.999709946,345.1 -> 224,pos1,1363.260092,1454.566768,1307.58009,1566.520111,1259.360092,1581.120102,1325.320091,1456.100101,1392.960083,1330.320099,1521.900097,1468.780102,1336.440094,1324.560093,1343.580097
1_Thiamine monophosphat,-0.001912133,7.553750656,7.04E-04,0.978839466,0.999709946,343.1 -> 245.1,neg1,1219.800086,1218.276752,1232.300087,1218.040081,1229.66008,1216.12009,1221.940094,1217.640079,1219.740086,1219.980087,1213.720081,1219.060085,1215.340092,1218.820087,1218.400085
1_Thymidine,0.001980102,7.752600535,7.65E-04,0.977932518,0.999709946,241.1 -> 151.1,neg2,1400.896769,1395.373432,1430.820095,1392.500092,1415.080105,1394.900105,1407.700111,1396.420105,1401.180099,1397.560104,1400.200096,1390.920097,1389.740093,1399.94009,1391.48011
1_Thymine,-1.63E-04,7.555363877,5.13E-06,0.998192669,0.999709946,125 -> 81,neg1,1222.666749,1219.666751,1224.620087,1220.00008,1226.120087,1217.080086,1222.340076,1217.140079,1222.260082,1219.620083,1216.020081,1218.500084,1223.76009,1225.660091,1225.500076
1_Trazodone,-0.014430913,10.24747547,0.044205721,0.833471335,0.999709946,372.2 -> 176.1,pos2,8425.75394,8488.453929,1351.940094,10031.40071,9880.060738,8938.620457,7939.160484,7883.120533,7640.180618,7455.640579,9653.580765,8523.780674,7409.340462,8098.160625,8032.200573
1_UDP,-0.004744112,7.554615883,0.004331212,0.947527546,0.999709946,402.9 -> 158.9,neg1,1220.170085,1221.046755,1223.060085,1221.240082,1223.580097,1224.960087,1219.980091,1217.980095,1219.260075,1218.900089,1218.480091,1222.840092,1219.460072,1220.360085,1220.260086
1_UMP,0.013514148,7.699636199,0.035536912,0.850475022,0.999709946,323 -> 97,neg1,1365.553429,1349.333431,1262.820091,1324.600086,1329.860096,1331.280094,1356.380104,1385.640099,1376.280098,1375.580105,1392.620094,1345.620098,1349.100094,1333.280102,1389.08009
1_Uracil,0.002614397,7.750046026,0.001333846,0.970866256,0.999709946,111 -> 67,neg2,1401.250095,1395.116765,1398.26009,1399.080109,1408.000095,1394.700092,1405.820091,1394.26009,1406.140102,1392.980103,1397.960091,1397.280102,1394.140106,1392.400093,1395.440086
1_Uric acid,0.007523477,7.565858723,0.010902671,0.916839339,0.999709946,167 -> 124,neg1,1235.700088,1226.123418,1223.900078,1224.58009,1241.080086,1221.900089,1219.78009,1233.200073,1253.540089,1216.680088,1238.260082,1218.200081,1229.740089,1242.180088,1231.800091
1_Uridine,-0.004362857,7.748313331,0.00371403,0.951404728,0.999709946,243.1 -> 152,neg2,1395.900102,1396.533431,1399.920109,1401.480099,1398.600101,1394.780094,1397.320099,1392.7201,1400.620102,1392.020096,1393.840103,1401.780109,1391.940098,1396.42009,1393.080109
1_UTP,-0.001808838,7.554279385,6.30E-04,0.979981333,0.999709946,483 -> 385,neg1,1220.953417,1219.346751,1224.840084,1218.880085,1223.140079,1219.320087,1221.340076,1217.060089,1225.640091,1218.460079,1215.580082,1222.920086,1219.720085,1219.440079,1220.300087
1_Valine,0.030207166,15.22414247,0.197006098,0.657148368,0.999709946,118.1 -> 72.1,pos2,272300.7538,265961.3285,9612.04071,262779.9974,245157.059,295503.8418,326932.2656,266907.9172,225993.0959,259885.4968,293362.6611,243069.5767,282464.2405,267621.1411,259895.2009
1_Xanthine,-0.011450701,7.579267903,0.025283255,0.873663288,0.999709946,151 -> 108,neg1,1240.073422,1246.746756,1223.540085,1259.160099,1249.160095,1237.460075,1237.44009,1256.880089,1235.78009,1234.960087,1231.360077,1242.220093,1248.920086,1249.800091,1237.780094
1_Xylitol,-0.001442724,7.555535433,4.01E-04,0.98403182,0.999709946,151.1 -> 89,neg1,1222.146752,1220.226756,1226.260078,1221.560089,1223.820084,1219.400085,1224.320091,1216.120083,1220.760086,1222.12009,1219.720078,1221.660095,1217.760082,1220.500092,1226.500092
10_Cytosine,-0.032404246,7.811830409,0.205708537,0.650152006,0.999709946,112.1 -> 94,pos1,1442.426765,1471.480103,1489.580109,1485.820103,1465.480091,1406.600094,1400.280109,1313.700089,1331.040085,1472.420113,1455.800098,1451.900105,1411.620106,1698.440113,1590.340103
10_Hypoxanthine,0.060496141,8.804711336,0.753058228,0.385509702,0.999709946,137 -> 94,pos1,3072.470221,2938.553541,1732.240139,2838.32021,3157.200237,2553.140194,3212.520187,3065.300194,2546.440189,3032.78022,3299.520203,2929.760212,3186.060253,3212.020218,3033.080254
10_Kynurenine,0.073986096,7.8122095,1.070575792,0.300815424,0.999709946,209.1 -> 94.1,pos1,1471.473436,1394.310101,1780.240135,1329.62009,1384.000092,1382.580101,1383.320103,1427.280109,1525.640106,1317.520084,1682.900112,1525.180122,1298.220093,1383.680096,1554.760113
11_Cytosine,-0.037356351,7.894435728,0.274691336,0.600202004,0.999709946,112.1 -> 69,pos1,1517.500109,1553.326772,1666.100105,1482.560101,1404.780094,1441.900105,1596.000118,1512.280098,1284.960087,1726.000114,1577.240105,1414.960098,1617.660122,1742.260117,1624.360126
11_Kynurenine,-0.037690197,7.653585359,0.275307598,0.599793408,0.999709946,209.1 -> 192,pos2,1289.583426,1320.40342,1338.380089,1385.700096,1243.220078,1341.200089,1242.000088,1248.440075,1266.940102,1263.200085,1326.500092,1465.020092,1394.980103,1218.860085,1263.860092
12_Kynurenine,-0.017789167,7.874110171,0.06232624,0.802856298,0.999709946,209.1 -> 146,pos2,1537.20344,1552.246776,1277.980095,1401.980106,1639.420116,1391.000088,1646.780109,1507.920116,1493.760098,1498.840107,1496.960091,1441.040096,1405.640114,2072.700142,1540.660114
13_Kynurenine,-0.009898593,7.706928484,0.019003121,0.890357537,0.999709946,209.1 -> 94,pos2,1311.073425,1316.720088,1868.580135,1357.020088,1340.700096,1205.420074,1219.600082,1269.460102,1281.320084,1359.580093,1367.320095,1336.920086,1234.400085,1371.920086,1423.100109
14_Kynurenine,-0.033718769,7.72960435,0.221140674,0.638172153,0.999709946,209.1 -> 93.9,pos2,1338.110095,1366.220094,1690.840126,1486.000111,1305.200092,1228.700077,1322.500095,1421.860096,1357.060108,1328.62009,1465.380096,1378.120098,1276.240093,1354.020092,1302.280083
2_(+)-alpha-Tocopherol,-2.00E-04,7.747810584,7.78E-06,0.99777483,0.999709946,429.4 -> 163.1,neg2,1397.583429,1394.186763,1397.620102,1396.040092,1403.320095,1395.580097,1400.780102,1391.080097,1397.360092,1393.200092,1394.600094,1393.740101,1396.300098,1395.480099,1393.140091
2_2-Aminoadipic acid,-7.29E-04,7.746164582,1.04E-04,0.991874147,0.999709946,160.1 -> 142.1,neg2,1395.636763,1392.756766,1397.120098,1393.800095,1399.600101,1393.900097,1396.720104,1393.500103,1397.740089,1390.360104,1392.920082,1391.780094,1395.8801,1393.200104,1390.960102
2_2-isopropylmalate; 3_2-Isopropylmalic acid,3.90E-04,8.558587405,3.09E-05,0.99556406,0.999709946,175.1 -> 113.1,neg1,2453.623508,2446.670176,2452.660156,2444.300182,2455.060173,2453.480179,2458.86018,2434.380173,2457.400185,2443.300175,2438.460171,2453.340176,2462.920166,2451.220173,2449.040173
2_2-isopropylmalate; 3_2-Isopropylmalic acid,3.90E-04,8.558587405,3.09E-05,0.99556406,0.999709946,175.1 -> 113.1,neg2,1402.326766,1396.420099,1399.360096,1399.960106,1412.640095,1393.360096,1414.240101,1390.800095,1399.360092,1396.200089,1392.700108,1399.400108,1402.020111,1398.800102,1393.000092
2_3-Indoleacetic Acid,-0.00158601,7.761710163,4.91E-04,0.982316184,0.999709946,174.1 -> 128,neg2,1411.59677,1409.516766,1397.640095,1415.980106,1411.060097,1407.760094,1418.740112,1408.5401,1412.560112,1407.400093,1418.180088,1408.900105,1401.800098,1408.520096,1407.240112
2_4-Hydroxy-L-proline,-0.029356055,14.84171815,0.186029773,0.666241752,0.999709946,132.1 -> 86,pos2,204730.8704,208400.5506,6080.220417,208971.5724,189277.7524,222259.675,230141.1541,199382.6345,182848.7144,209712.3335,215217.095,193451.9131,204260.5537,216625.1753,206639.9526
2_5'-CMP,-3.74E-04,7.559256364,2.70E-05,0.995855602,0.999709946,322 -> 79,neg1,1225.760082,1222.926751,1229.440083,1221.220085,1228.280083,1220.080078,1229.660091,1226.000084,1225.66008,1221.960083,1217.920086,1225.580086,1227.260075,1222.720089,1225.780079
2_6-Hydroxynicotinic acid,-0.001152411,7.749158565,2.59E-04,0.987156213,0.999709946,138 -> 42,neg2,1398.293435,1395.816767,1400.540096,1397.940105,1402.620098,1396.660095,1400.180099,1393.680099,1402.580097,1395.260098,1396.340107,1394.620106,1394.040104,1396.740101,1394.000103
2_Acetyl CoA,-0.002409436,7.555749485,0.001117284,0.973335035,0.999709946,850.1 -> 408,neg1,1222.016749,1220.916747,1225.260078,1221.360073,1225.940086,1219.260078,1223.160069,1218.580086,1221.100094,1219.08009,1217.300091,1222.100071,1222.220074,1225.120083,1222.380081
2_Acetylcarnitine,-0.102343726,9.991412282,2.214886186,0.136685142,0.999709946,204.1 -> 85,pos2,6761.257119,7240.15052,2079.720146,7275.380428,5824.200367,8187.620674,6755.200466,7420.920502,6574.420483,6700.42046,6729.080448,6627.320503,6896.760551,7229.240551,7787.880398
2_Aconitic acid; 1_Shikimic acid,0.00603677,7.564594049,0.007018437,0.933234442,0.999709946,173 -> 111,neg2,1402.390097,1398.1701,1419.000088,1394.200104,1412.62009,1393.320099,1406.240101,1398.320107,1403.000095,1402.620094,1396.160107,1397.580097,1399.320095,1402.980099,1397.000095
2_Aconitic acid; 1_Shikimic acid,0.00603677,7.564594049,0.007018437,0.933234442,0.999709946,173 -> 111,neg1,1233.370089,1225.063419,1230.160088,1224.400082,1239.760094,1225.100094,1234.140083,1222.160072,1227.900082,1227.980087,1231.980095,1228.500092,1234.200092,1222.240086,1232.240086
2_Adenine,-0.002454976,7.556285712,0.001159914,0.972831287,0.999709946,134 -> 92,neg1,1221.953418,1220.890083,1231.640095,1221.740089,1225.060085,1219.140076,1222.700089,1221.820087,1222.020084,1221.740078,1216.82008,1220.600086,1221.600082,1220.300083,1223.520088
2_adipic acid,0.008978639,7.771855213,0.015755468,0.900111269,0.999709946,145.1 -> 83.1,neg2,1426.370103,1413.873435,1412.480087,1406.980106,1421.820095,1410.800095,1456.200111,1392.8601,1444.880108,1403.600098,1422.680103,1441.62011,1404.000103,1427.3801,1408.640099
2_ADP,1.05E-04,7.554935536,2.11E-06,0.998841056,0.999709946,426 -> 134,neg1,1222.456753,1219.230087,1223.780083,1222.680092,1223.760094,1218.140083,1222.360085,1218.200089,1220.500095,1218.120087,1222.780083,1217.680084,1222.160076,1220.560085,1223.180084
2_ADP-Glu,-0.00310992,7.614420891,0.001869588,0.965511233,0.999709946,588.1 -> 241,neg1,1273.053424,1272.523422,1269.760086,1269.940086,1279.700081,1271.140083,1272.520096,1271.200085,1273.280083,1274.520088,1269.200092,1276.10009,1273.400089,1272.240097,1270.220104
2_ADP-Rib,0.008878096,7.573725972,0.0151915,0.901906123,0.999709946,558.1 -> 97,neg1,1243.29342,1232.503423,1227.660095,1233.240089,1232.340088,1232.120094,1226.160091,1234.060101,1269.680092,1234.860077,1271.380081,1226.220093,1230.960083,1234.520084,1229.240086
2_Allantoin,-0.003658411,7.557940408,0.002576301,0.95951894,0.999709946,157 -> 113.8,neg1,1223.520085,1223.476754,1225.060093,1228.020088,1224.160084,1218.500084,1225.180084,1222.660091,1222.18008,1223.140083,1225.160084,1224.540089,1222.660095,1224.000088,1221.780083
2_Anthranilic acid,-0.00220093,7.555807642,9.32E-04,0.975641909,0.999709946,136 -> 65,neg1,1221.996756,1220.720086,1227.180088,1223.140083,1224.140099,1218.660084,1223.660088,1218.340084,1222.120087,1219.140079,1217.560093,1222.900101,1221.580082,1222.140087,1222.920086
2_Arginine,0.004299021,8.187179755,0.003705614,0.951459754,0.999709946,173.1 -> 131.1,neg2,1937.643466,1926.883472,1435.520096,1864.620129,1896.300114,1811.320126,1857.600128,1962.840149,2032.100143,2078.560146,1917.580128,1956.160141,1860.220142,1887.80014,2062.060143
2_Argininosuccinic acid,-0.002810644,8.55524314,0.001608056,0.968012946,0.999709946,289.1 -> 227.1,neg1,2443.220174,2441.700169,2470.820171,2448.76017,2448.540176,2444.640167,2444.800182,2433.040165,2439.660164,2440.500172,2432.320175,2441.020172,2440.060158,2442.24017,2453.940186
2_Asparagine,-0.004465568,7.751596874,0.003891957,0.950255799,0.999709946,131 -> 113,neg2,1399.550101,1400.290099,1397.000099,1408.660099,1401.960102,1402.360096,1398.660095,1390.0201,1393.820095,1393.280102,1396.840107,1398.560093,1397.700096,1408.860104,1408.32011
2_Atenolol,0.014346004,8.069818329,0.040859445,0.839809471,0.999709946,265.2 -> 97,neg2,1708.413448,1687.183456,2313.760166,1633.540115,1687.760109,1810.000141,1659.540104,1683.860119,1758.920132,1651.98011,1691.200111,1679.580128,1644.200115,1664.140121,1808.860115
2_ATP,-0.001176607,7.554482192,2.66E-04,0.986977416,0.999709946,506 -> 158.9,neg1,1221.420088,1219.276751,1224.700077,1221.600086,1223.280087,1217.480072,1222.560093,1220.76009,1221.480091,1217.720089,1218.960087,1218.740086,1220.560093,1219.360081,1221.68008
2_Bilirubin,-0.009543561,7.751993652,0.017776545,0.893933423,0.999709946,583.3 -> 253.1,neg2,1397.500102,1403.163434,1396.980103,1397.740101,1398.880108,1400.280094,1398.400105,1390.600105,1400.580093,1436.540108,1396.120106,1394.920101,1397.920097,1398.900093,1393.100101
2_Caffeine,-0.002214145,7.746920172,9.56E-04,0.975327815,0.999709946,193.1 -> 177,neg2,1395.536771,1394.090097,1399.220097,1394.480106,1398.960091,1394.820099,1398.900116,1391.280098,1395.560104,1396.840088,1393.200108,1392.580097,1393.940113,1394.540096,1392.660095
2_cAMP,-0.001622595,7.555465377,5.07E-04,0.982041312,0.999709946,328 -> 79,neg1,1222.070086,1220.30342,1225.480087,1222.160088,1225.380093,1218.800083,1222.620083,1218.820091,1222.94009,1220.220089,1218.26009,1221.080086,1220.820084,1220.740086,1222.400078
2_Carotene; 1_Lycopene,0.004937138,8.599495117,0.00496998,0.943797224,0.999709946,536.4 -> 444.4,pos2,2521.660177,2506.59351,2601.080181,2400.240181,2475.76017,2513.500175,2550.54018,2427.700169,2377.42017,2601.560184,2592.460178,2569.160191,2564.520176,2527.400158,2569.260185
2_CDP,-0.001671276,7.554681804,5.38E-04,0.981503185,0.999709946,402 -> 110,neg1,1221.356754,1219.63342,1225.140072,1219.820084,1223.560089,1222.66008,1221.520088,1217.640087,1222.980083,1218.020084,1217.220085,1220.320099,1220.220085,1219.340084,1222.640091
2_Cholesterol,-0.066759366,7.809218397,0.872821916,0.350175266,0.999709946,369.4 -> 147.1,pos2,1421.286767,1484.653439,1501.720089,1603.520115,1464.340111,1250.180096,1491.520103,1510.060112,1269.380089,1626.660118,1461.5201,1610.640102,1463.100105,1306.860088,1377.860096
2_Citalopram,-0.042555614,7.660458775,0.351187164,0.553441873,0.999709946,325.2 -> 234.1,pos2,1295.183421,1330.540092,1325.480099,1339.680099,1250.300083,1352.720097,1243.040085,1335.640095,1255.560089,1327.940094,1349.020092,1394.780087,1287.500095,1232.48008,1385.68008
