lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N1,Abe_N1,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6
1_Fumaric acid,4.33E-04,9.058818542,3.98E-05,0.994966786,0.999868215,115 -> 85,neg2,2797.970198,2794.073526,2796.000198,2794.800201,2802.2402,2799.560188,2801.400204,2794.520184,2793.440201,2789.240196,2794.160183,2792.220196,2798.020195,2794.100193,2798.560207
1_gabapentin,0.08276592,8.051269053,1.37870815,0.240321319,0.999868215,174.1 -> 93.1,pos2,1430.386768,1349.163423,1389.260094,1337.440083,1601.720108,1372.060101,1176.340069,1270.660088,1533.100105,1443.720089,1424.760098,1299.060081,1394.720112,1372.040096,1451.680115
1_GDP,-3.25E-04,7.86729071,2.09E-05,0.996350251,0.999868215,442 -> 344,neg1,1222.93675,1221.876752,1231.140095,1224.400082,1222.960079,1222.980087,1223.460079,1221.78009,1223.660091,1222.260078,1223.16008,1219.060089,1221.240082,1220.780083,1223.140087
1_Glutamic acid,0.010268613,8.078832827,0.021268992,0.884048546,0.999868215,146 -> 128,neg2,1424.13343,1412.486769,1395.62009,1405.660107,1432.780102,1413.920094,1408.120106,1414.520103,1424.660088,1415.5401,1425.780094,1408.980103,1407.680099,1416.300106,1445.780094
1_Glutamine,-0.035474988,8.301652623,0.257723594,0.611688407,0.999868215,145.1 -> 127.1,neg2,1655.060116,1694.396786,1399.500099,1601.240101,1635.260113,1696.46011,1567.700111,1701.940121,1658.220116,1657.400116,1716.040119,1755.540134,1692.040112,1753.800133,1661.100128
1_Glyceric acid,-0.001321696,7.869625663,3.47E-04,0.985138437,0.999868215,105 -> 75,neg1,1225.310092,1225.096753,1223.440086,1236.460091,1225.44009,1223.260082,1222.540096,1223.980087,1221.540096,1219.980087,1230.840088,1222.760086,1223.380093,1224.140083,1228.120087
1_Glycerol,0.001559011,8.058649342,4.90E-04,0.982348224,0.999868215,91 -> 59,neg2,1398.400099,1395.363434,1396.420101,1396.980091,1399.860092,1394.100101,1397.840103,1396.500107,1395.180096,1395.420097,1400.680103,1394.380112,1398.340103,1394.800095,1398.500095
1_Glycolic acid,-0.007554885,8.039217498,0.011481526,0.914668489,0.999868215,75 -> 73,neg2,1377.306767,1383.030101,1353.800091,1400.660103,1356.840099,1396.7001,1401.140099,1395.580116,1395.480103,1353.080101,1400.460094,1397.940094,1356.720104,1354.220093,1353.200104
1_GTP,-0.001071405,7.866303231,2.28E-04,0.98795426,0.999868215,522 -> 424,neg1,1222.320082,1221.893418,1223.880089,1224.660088,1222.980083,1223.020084,1220.560085,1221.540085,1222.660072,1223.040081,1224.420094,1218.42009,1220.740074,1220.68008,1222.560081
1_Guanosine,-0.001266555,7.867438396,3.19E-04,0.985759707,0.999868215,282.1 -> 150,neg1,1223.31675,1223.056753,1223.460087,1231.840088,1222.640079,1222.840084,1220.840088,1227.32008,1222.780079,1220.400093,1226.160084,1218.400089,1225.760094,1217.540085,1221.720078
1_Hexanoylcarnitine,0.070389847,7.962136984,0.990827671,0.319540169,0.999868215,260.2 -> 201.1,pos2,1337.796762,1272.683423,1319.700085,1263.220089,1371.820095,1324.520088,1402.600094,1204.26009,1291.920094,1270.380093,1183.060089,1264.26009,1559.380116,1309.460091,1218.000088
1_Histidine,0.001223301,8.087506758,3.02E-04,0.986134204,0.999868215,154.1 -> 137,neg2,1428.426768,1425.660099,1402.040104,1436.980087,1424.080097,1424.740093,1435.540104,1416.760101,1441.360104,1423.160095,1426.96011,1424.860107,1417.180099,1427.46011,1425.440094
1_Homocysteine,0.001201097,8.060194237,2.91E-04,0.986399506,0.999868215,134 -> 33,neg2,1399.706766,1397.013436,1398.160107,1395.420105,1400.420094,1399.460102,1400.980106,1397.160107,1398.660107,1395.740093,1399.060104,1396.840107,1398.800087,1397.460102,1400.320099
1_hydrocortisone,-8.58E-04,8.058103243,1.48E-04,0.990289938,0.999868215,361.2 -> 331.2,neg2,1396.726762,1396.030099,1395.580101,1395.040089,1398.960091,1397.260101,1399.380093,1395.900097,1394.940094,1392.740101,1395.380108,1393.500103,1397.900093,1401.740101,1393.800095
1_Hydroxybupropion,0.074525294,8.041887083,1.117467153,0.290464496,0.999868215,256.1 -> 238.1,pos2,1421.316769,1348.280098,1331.820087,1335.440094,1468.320103,1373.820107,1288.100086,1459.860115,1315.160095,1272.040089,1364.040112,1336.860092,1658.760113,1311.660091,1433.520103
1_Hypotaurine,0.00135035,8.059940227,3.67E-04,0.984709796,0.999868215,108 -> 65,neg2,1399.523432,1396.686767,1398.020096,1398.500103,1400.460102,1397.14011,1399.940102,1395.500095,1396.760105,1396.500099,1397.440094,1395.320099,1403.420097,1397.160095,1399.120094
1_Hypotaurine,0.00135035,8.059940227,3.67E-04,0.984709796,0.999868215,108 -> 81.8,neg2,1398.116766,1395.756762,1397.240097,1396.720097,1400.980103,1397.240093,1398.96011,1397.100098,1395.660099,1393.400097,1396.560093,1393.780087,1398.980091,1396.300098,1397.560101
1_Inosine,0.003529788,7.875148943,0.002475876,0.960315093,0.999868215,267.1 -> 135,neg1,1232.326756,1227.970088,1225.260082,1224.460091,1227.220089,1221.020084,1223.660095,1229.340092,1240.880085,1233.500088,1238.680088,1237.680088,1239.880085,1221.820084,1223.640091
1_ketoisovaleric acid,-2.91E-04,8.057542852,1.71E-05,0.996700142,0.999868215,115 -> 114,neg2,1396.446767,1395.203433,1395.160099,1396.540092,1398.320099,1397.280109,1396.300106,1396.980095,1396.040104,1391.080101,1396.200096,1393.140099,1398.500095,1396.200104,1393.320099
1_Kynurenine,-2.88E-04,7.865760794,1.65E-05,0.996759385,0.999868215,207.1 -> 190.1,neg1,1222.183421,1221.093423,1223.520088,1222.560089,1222.520084,1223.540085,1222.620094,1222.080097,1222.260086,1220.220085,1222.720089,1217.160091,1219.960091,1221.000088,1223.020081
1_L-(-)-3-Phenyllactic acid,-9.17E-04,8.062484966,1.69E-04,0.989612694,0.999868215,165.1 -> 147,neg2,1401.120101,1400.480099,1397.820103,1398.040096,1399.680107,1405.820099,1403.740101,1401.460102,1401.820099,1400.740101,1401.880096,1397.660099,1402.960102,1399.160099,1396.640102
1_L-Arabitol; 2_Ribitol; 2_Xylitol,-2.09E-04,9.453506846,9.34E-06,0.99756092,0.999868215,151.1 -> 71,neg1,3678.350269,3674.863588,3674.500244,3690.10025,3693.540257,3672.940262,3682.620277,3678.540257,3675.12027,3668.700256,3676.460266,3664.900253,3669.300278,3674.000252,3673.060265
1_L-Aspartic Acid,0.003128134,8.061669966,0.001971239,0.964586644,0.999868215,132 -> 115,neg2,1402.386765,1397.820099,1395.900105,1394.740097,1406.040104,1403.160103,1398.080101,1397.040092,1408.140091,1399.200096,1399.160095,1396.560101,1398.840099,1396.220104,1404.060097
1_L-Carnitine,0.108622489,9.39233175,2.533529608,0.111450665,0.999868215,162.1 -> 102.1,pos2,3855.88693,3572.190236,1257.380081,3488.100201,4524.720299,3927.300289,4037.260323,2847.980228,3648.68026,3698.860241,3644.880257,3606.140228,3706.060238,3864.760227,3573.720207
1_L-Dihydroorotic acid,0.001402772,8.064714858,3.96E-04,0.98411345,0.999868215,157 -> 113,neg2,1404.583434,1401.683432,1398.040092,1396.920101,1408.900101,1402.700108,1403.440102,1404.820103,1397.800098,1399.660088,1407.160107,1400.380096,1408.060097,1405.620094,1402.140102
1_L-Glutamate,-0.004478613,8.081409498,0.004046629,0.949278285,0.999868215,146.1 -> 128,neg2,1419.603431,1422.456767,1395.96011,1424.7201,1437.580101,1412.860096,1423.560101,1430.640102,1412.740089,1418.460098,1396.420097,1415.7001,1418.120102,1432.360107,1429.200096
1_L-Isoleucine; 1_L-Leucine,-0.017048759,16.71565697,0.06501721,0.798734897,0.999868215,132.1 -> 86.1,pos2,607558.3818,614099.8462,14699.06115,628122.6226,680149.4259,693395.8071,672894.0242,377118.627,566875.2559,665036.7466,562498.7639,647318.1655,566382.4417,673607.1085,596550.3792
1_L-Phenylalanine,0.006751972,8.107743152,0.00921497,0.923524832,0.999868215,164.1 -> 147,neg2,1453.246767,1444.883436,1399.960087,1442.940102,1436.220097,1426.8601,1460.920105,1451.180103,1453.100105,1446.000099,1455.820095,1433.640106,1458.900101,1468.680107,1454.5201
1_L-Proline,-0.006790866,15.41702379,0.010311805,0.919116205,0.999868215,116.1 -> 70.1,pos2,248078.7473,248990.4302,3288.720257,279927.6597,252715.7365,280387.0007,273405.9597,157637.5515,225147.3157,275726.7961,235783.4976,245132.5764,234391.7749,255130.9966,267028.1997
1_L-Serine,0.013552452,8.112184306,0.037135636,0.847189156,0.999868215,104 -> 74,neg2,1460.990108,1445.733438,1406.360104,1405.0201,1443.16011,1442.200104,1496.48011,1440.180107,1489.440102,1447.7001,1438.800106,1464.900116,1446.440121,1474.400101,1451.620098
1_L-Threonine,0.011407683,8.049215254,0.026218213,0.871368544,0.999868215,118.1 -> 74,neg1,1407.730103,1395.130101,1224.420086,1428.420101,1398.640102,1421.220108,1422.420105,1384.620098,1406.180107,1404.080097,1410.460106,1380.280102,1391.140106,1352.160099,1417.540089
1_L-Tryptophan,0.003853904,7.872812282,0.002950756,0.956679532,0.999868215,203.1 -> 159.1,neg1,1229.923422,1225.300086,1229.780087,1226.78009,1224.880093,1221.220089,1240.680099,1222.100082,1224.600086,1223.240089,1239.800087,1232.16008,1221.720078,1226.300083,1227.860088
1_L-Tyrosine,-0.020735087,7.930234311,0.085826239,0.769551842,0.999868215,180.1 -> 163,neg1,1273.813423,1290.833423,1222.620083,1274.480076,1279.180084,1301.520096,1262.460094,1285.240093,1248.580086,1314.940079,1289.640095,1319.300102,1276.420086,1249.520092,1286.600094
1_Lactic acid,-0.038204478,8.211570232,0.297149536,0.585674948,0.999868215,89 -> 45,neg2,1545.526777,1585.273444,1408.540092,1618.400124,1569.900116,1598.580128,1583.200115,1564.0201,1512.960106,1608.620098,1530.960117,1561.200108,1510.260098,1560.82011,1565.880112
1_Lauric acid,2.89E-04,8.058701772,1.68E-05,0.996731857,0.999868215,199.2 -> 176.6,neg2,1397.786769,1395.980094,1397.060108,1396.100105,1400.740097,1398.540089,1398.3601,1395.860088,1395.920105,1394.180092,1396.620102,1394.560089,1398.780113,1396.640102,1396.300095
1_Malic acid,-1.33E-04,8.060473287,3.57E-06,0.998492236,0.999868215,133 -> 115,neg2,1399.463432,1398.063433,1396.840096,1395.940102,1397.720097,1402.240105,1399.620106,1395.620102,1397.160099,1395.020103,1399.2001,1401.120098,1397.620094,1398.440086,1405.460094
1_Maltose; 1_Sucrose,7.83E-04,8.8702147,1.29E-04,0.990935546,0.999868215,341.1 -> 179.1,neg1,2455.583512,2451.573505,2447.860176,2458.08017,2459.160179,2451.140175,2448.180183,2446.720173,2450.000179,2446.660168,2457.720169,2443.900166,2463.280178,2462.940178,2455.160183
1_meso-Erythritol,3.95E-04,7.866438594,3.10E-05,0.99555554,0.999868215,121.1 -> 89,neg1,1223.120089,1221.450086,1223.240074,1224.000088,1223.580082,1221.94009,1222.10009,1220.720078,1221.660095,1220.960094,1221.540089,1219.520092,1223.580086,1221.560074,1226.260094
1_Methionine,0.002631043,8.058507614,0.001394185,0.970214874,0.999868215,148 -> 100,neg2,1398.776766,1394.70343,1396.340103,1396.160103,1400.100094,1397.34008,1397.020107,1393.960098,1408.060104,1391.420094,1395.720093,1393.520103,1397.300095,1395.820103,1394.460106
1_myo-Inositol,-0.00163324,7.867231046,5.30E-04,0.981637688,0.999868215,179.1 -> 161,neg1,1223.060087,1223.106754,1222.400085,1224.800083,1223.08009,1222.520081,1225.080082,1220.880093,1222.62009,1223.180092,1222.960079,1227.640091,1222.360088,1219.620087,1222.260094
1_NAD,6.58E-04,7.918475717,8.63E-05,0.992587787,0.999868215,662.1 -> 540.1,neg1,1268.303427,1266.340089,1267.400089,1270.44009,1266.560097,1267.780087,1280.960087,1267.840092,1265.780102,1263.800087,1265.960102,1264.08009,1265.68008,1264.10009,1264.880093
1_NADH,-6.77E-04,7.919609017,9.13E-05,0.992375644,0.999868215,664.1 -> 408,neg1,1268.806756,1268.01675,1267.280083,1271.180077,1268.420086,1268.50008,1268.140087,1270.640083,1266.720093,1267.620079,1271.280083,1264.500092,1270.340096,1265.660088,1267.94009
1_NADP,-9.96E-04,7.920932361,1.98E-04,0.988775511,0.999868215,742.1 -> 620,neg1,1269.873425,1269.363423,1267.980083,1278.44009,1275.820091,1268.320084,1272.380089,1270.160095,1266.720081,1269.080097,1265.840099,1263.820095,1268.42009,1266.360077,1270.060097
1_NADPH,4.98E-04,7.918147872,4.93E-05,0.994394976,0.999868215,744.1 -> 408,neg1,1267.980094,1266.160086,1266.660091,1269.060085,1266.600098,1266.28009,1265.640087,1268.340088,1265.780087,1265.480087,1267.360092,1262.020084,1269.920101,1265.780079,1272.580097
1_Nonanoic acid,0.057869172,7.93113148,0.667301887,0.413993877,0.999868215,159.1 -> 103.1,pos2,1288.213425,1236.18342,1473.220097,1204.040092,1390.8801,1247.920078,1203.960087,1300.260086,1180.280083,1263.180084,1377.620106,1231.720089,1249.880085,1169.980091,1326.660091
1_O-Phosphoethanolamine,-5.21E-04,7.866513803,5.39E-05,0.994140424,0.999868215,140 -> 79,neg1,1222.156756,1221.263419,1230.92009,1224.460087,1222.320084,1219.94009,1222.360085,1222.600094,1221.940094,1223.900089,1224.420086,1218.680073,1221.580093,1218.000084,1220.320095
1_Oxaloacetate,0.003222753,8.079003699,0.002094887,0.963493623,0.999868215,131 -> 87,neg2,1420.07677,1415.356768,1404.840099,1408.320095,1420.700108,1407.160103,1421.520107,1417.540092,1423.980103,1432.000111,1419.480091,1412.260105,1410.500103,1414.8601,1424.280106
1_Oxoglutaric acid,-0.009239156,7.93692906,0.01703499,0.896156487,0.999868215,145 -> 100.9,neg1,1275.243425,1282.036761,1343.580097,1290.860092,1275.380081,1269.100101,1264.000092,1308.300098,1283.680096,1286.780102,1287.820103,1273.920086,1266.720085,1263.260086,1273.860092
1_Palmitic acid,-0.002030285,7.867621497,8.19E-04,0.977174596,0.999868215,255.2 -> 80,neg1,1223.133417,1223.520087,1223.800079,1229.300068,1223.820076,1223.560093,1222.460087,1223.660088,1225.120094,1222.240093,1222.960087,1219.180084,1221.660084,1223.180096,1222.780075
1_Palmitoleic acid,-0.003669399,7.872399454,0.002674899,0.958752262,0.999868215,253.2 -> 71,neg1,1226.366752,1228.146749,1229.460087,1229.560089,1227.880077,1227.780087,1226.200096,1227.980083,1226.440075,1228.740078,1224.360088,1227.880074,1227.740086,1226.940083,1225.58009
1_Pantothenic acid,-0.017950602,8.054042348,0.06494144,0.798849688,0.999868215,218.1 -> 146.1,neg1,1398.563432,1414.536769,1223.300098,1413.420105,1348.940094,1440.700111,1401.200108,1348.360104,1403.820095,1437.720093,1426.380096,1457.300098,1412.660103,1389.7201,1398.380096
1_Phosphoenol pyruvate; 2_phosphoenol pyruvate,4.73E-05,7.868466042,4.45E-07,0.999467779,0.999868215,167 -> 79,neg2,1400.973434,1397.553431,1404.940098,1397.620098,1402.760094,1398.2201,1399.180099,1396.920105,1405.980103,1400.140102,1398.360107,1395.12009,1400.8601,1397.300091,1398.700104
1_Phosphoenol pyruvate; 2_phosphoenol pyruvate,4.73E-05,7.868466042,4.45E-07,0.999467779,0.999868215,167 -> 79,neg1,1224.293422,1222.916754,1229.760086,1225.480076,1224.440094,1224.120079,1227.720093,1221.240093,1222.840092,1223.040096,1223.800091,1219.480091,1221.960079,1224.140087,1225.000084
1_progesterone,-0.043209432,8.247475729,0.380006113,0.537599965,0.999868215,315.2 -> 109.1,pos2,1538.526781,1583.60011,1966.440136,1523.640106,1369.660095,1749.060101,1625.200119,1619.600113,1506.660107,1444.080116,1608.560131,1653.020119,1547.920124,1512.200108,1573.16011
1_Propionylcarnitine,-0.030677554,8.157622708,0.190788013,0.662261569,0.999868215,218.1 -> 159.1,pos2,1479.753434,1509.916774,1511.920101,1550.16011,1389.120094,1749.020123,1515.860092,1394.5201,1681.200104,1309.960094,1598.700115,1765.740128,1457.380112,1290.10009,1236.260086
1_Pyroglutamic acid,0.002005883,8.183794897,8.18E-04,0.977187566,0.999868215,128 -> 82,neg2,1536.226779,1532.420109,1395.820099,1503.480106,1530.880116,1590.64011,1544.640125,1489.360104,1527.900097,1504.600109,1518.460114,1538.020107,1551.760113,1568.42012,1543.720108
1_Pyruvate,-0.002280521,8.07600195,0.001048771,0.974165241,0.999868215,87 -> 43,neg2,1414.250099,1414.936769,1403.980103,1416.420105,1424.060097,1411.440102,1412.320091,1422.820103,1419.900105,1407.0201,1405.820099,1416.820103,1412.540096,1415.100105,1410.860107
1_Quinic acid,-0.001064234,7.86642848,2.25E-04,0.988034829,0.999868215,191.1 -> 127.6,neg1,1222.41342,1221.980089,1224.180084,1224.780094,1223.300095,1222.160091,1221.540092,1220.700092,1221.220089,1222.220089,1223.000084,1219.900093,1222.540081,1222.120071,1222.880081
1_Raffinose,0.002065419,7.868604235,8.47E-04,0.976778923,0.999868215,503.2 -> 179.1,neg1,1225.623417,1222.53342,1225.640091,1224.920086,1229.660091,1224.68008,1225.200081,1222.800091,1224.680073,1220.820084,1226.78009,1218.980091,1221.48008,1223.000088,1225.940086
1_Ranitidine,0.001851904,8.060508589,6.91E-04,0.979031253,0.999868215,349.1 -> 313.1,neg2,1400.443435,1397.120097,1397.08009,1397.760098,1398.560093,1398.400097,1401.100094,1397.240101,1400.120094,1397.460094,1401.500107,1393.500084,1405.380108,1398.360107,1396.000114
1_Ribitol,-0.002829268,7.866753685,0.00158958,0.968197141,0.999868215,151.1 -> 101,neg1,1222.116749,1223.180088,1222.360092,1226.720093,1222.600079,1226.740093,1221.020084,1223.800087,1222.280075,1220.040085,1222.440083,1220.420086,1221.380081,1221.360085,1222.980091
1_Spermidine,-0.001745305,9.40651149,6.54E-04,0.979593358,0.999868215,146.2 -> 84.1,pos2,3716.54694,3717.183597,1672.120121,3456.380215,3739.120285,4373.620304,3564.080292,3514.600277,3789.080257,3542.720238,3270.640236,3216.52021,3600.760239,4199.260338,4335.600334
1_Sphingosine,9.27E-04,8.057933472,1.73E-04,0.989505505,0.999868215,298.3 -> 268.3,neg2,1397.356768,1394.93343,1396.240093,1396.94009,1400.480091,1395.900097,1397.140091,1393.340099,1395.840107,1393.660103,1395.280106,1394.600094,1399.080116,1395.160099,1396.320099
1_Stearic acid,0.001159782,8.067697861,2.71E-04,0.986864209,0.999868215,283.3 -> 265.3,neg2,1406.300102,1403.633429,1413.780106,1406.100098,1413.720108,1407.400093,1410.020103,1405.020096,1404.140091,1397.680092,1401.000099,1402.660099,1406.840099,1402.940098,1402.080109
1_Succinic acid,0.001992486,8.067056477,8.00E-04,0.977434271,0.999868215,117 -> 99,neg2,1407.530098,1404.056767,1395.82008,1402.980099,1404.380096,1410.940102,1400.360107,1411.960098,1416.960098,1394.240093,1409.200104,1393.040108,1408.860092,1411.180103,1405.42009
1_Succinyl-CoA,-0.015324142,8.029320124,0.047202562,0.828004555,0.999868215,866 -> 426,neg2,1363.363427,1376.416766,1354.3601,1397.440098,1359.780094,1356.320114,1356.94009,1399.440105,1353.940098,1352.440098,1398.400105,1395.140083,1357.160091,1357.720097,1353.960087
1_Taurine,5.44E-04,7.875607347,5.87E-05,0.993884464,0.999868215,124 -> 80,neg1,1229.956753,1228.150087,1243.440071,1231.120075,1238.700092,1232.900093,1227.58009,1226.080093,1225.460083,1230.400097,1226.94009,1224.280075,1230.360085,1224.120087,1230.700081
1_Testosterone propionate,-0.009094299,8.329407491,0.016959791,0.896384647,0.999868215,345.2 -> 271.2,pos2,1696.186782,1705.030125,1506.360088,1540.440113,1484.280098,1995.980148,1767.680126,1514.120098,1591.920113,1676.760132,1518.980099,1979.960155,2079.680145,1522.920101,1734.580109
1_Theanine,4.45E-04,8.062701045,3.99E-05,0.994958772,0.999868215,173.1 -> 155.1,neg2,1400.966768,1399.003434,1410.260105,1397.040108,1402.200096,1399.160091,1403.580109,1397.320107,1400.240108,1399.660103,1397.040092,1398.000099,1405.000103,1402.840099,1397.740097
1_Thiamine monophosphat,-0.001248661,7.867658834,3.10E-04,0.985961221,0.999868215,343.1 -> 245.1,neg1,1222.786753,1222.510084,1232.300087,1223.920082,1223.880089,1226.620083,1222.000088,1222.360081,1223.180092,1224.440086,1222.940079,1218.100082,1221.740093,1219.620087,1222.98008
1_Thymidine,-0.003841288,8.068415437,0.002973387,0.956513883,0.999868215,241.1 -> 151.1,neg2,1403.190098,1405.393426,1430.820095,1403.28009,1399.080105,1397.840107,1399.620098,1417.800079,1413.700092,1404.58009,1406.840092,1406.300095,1401.280102,1402.560093,1398.620102
1_Thymine,-0.003083351,7.869310347,0.001888279,0.965339363,0.999868215,125 -> 81,neg1,1224.173417,1225.453417,1224.620087,1228.620083,1227.640087,1227.98008,1223.220093,1223.960098,1225.260082,1227.440083,1224.420074,1222.340084,1221.700085,1222.380074,1222.800083
1_Trazodone,0.038625234,10.67858371,0.328271205,0.566678843,0.999868215,372.2 -> 176.1,pos2,9333.050675,9076.563948,1351.940094,9581.560616,9254.080627,8918.600601,8915.980682,7750.540554,9260.70071,8928.440533,9614.00069,10148.88087,10173.72065,9131.360512,8779.820694
1_UDP,-4.78E-04,7.866795715,4.53E-05,0.99462893,0.999868215,402.9 -> 158.9,neg1,1223.093421,1222.16342,1223.060085,1224.12009,1222.540092,1222.220093,1221.62009,1223.180084,1226.060089,1223.200089,1222.760086,1217.980087,1221.140079,1222.280079,1224.440086
1_UMP,0.015674866,8.031510748,0.049424058,0.824068504,0.999868215,323 -> 97,neg1,1388.090099,1371.576766,1262.820091,1373.280098,1399.240112,1354.320099,1411.280087,1364.020103,1401.380108,1391.920105,1382.260105,1385.0401,1380.480095,1360.880093,1353.900085
1_Uracil,-5.81E-04,8.063127371,6.80E-05,0.993422906,0.999868215,111 -> 67,neg2,1401.923437,1400.953435,1398.26009,1394.400105,1402.020103,1402.540092,1398.700111,1407.420101,1394.680096,1393.080109,1406.220097,1405.920101,1404.600105,1402.3601,1405.32011
1_Uric acid,-0.007796281,7.876301957,0.012079611,0.912482907,0.999868215,167 -> 124,neg1,1228.676755,1233.983421,1223.900078,1228.540085,1228.920094,1242.300083,1228.680092,1219.900089,1233.12009,1251.140091,1226.420086,1241.720085,1228.140087,1220.300095,1226.780083
1_Uridine,-6.76E-04,8.061264874,9.21E-05,0.992342981,0.999868215,243.1 -> 152,neg2,1399.776763,1398.903435,1399.920109,1398.98011,1402.280098,1405.940102,1402.920101,1397.460098,1397.28009,1397.160095,1396.820091,1396.120102,1401.920097,1397.760101,1397.440102
1_UTP,-7.30E-04,7.867768432,1.06E-04,0.9917973,0.999868215,483 -> 385,neg1,1223.733416,1223.016752,1224.840084,1228.480083,1222.860081,1222.620087,1226.500088,1220.680096,1223.380077,1226.400078,1224.080093,1218.580086,1221.280079,1221.34008,1224.300079
1_Valine,0.009413321,15.71830896,0.019816202,0.888051619,0.999868215,118.1 -> 72.1,pos2,306960.2107,304616.8118,9612.04071,306823.4023,355203.5229,338629.5244,351518.48,182752.5139,282834.0798,341097.3643,287557.5015,329344.4463,270403.3975,329053.6197,294244.2827
1_Xanthine,0.001517792,7.894039964,4.59E-04,0.982916347,0.999868215,151 -> 108,neg1,1249.230087,1246.560092,1223.540085,1262.700089,1246.120094,1250.420094,1252.420082,1242.980095,1250.740089,1250.020088,1266.840092,1235.580093,1247.48008,1237.660095,1231.780087
1_Xylitol,-0.00130859,7.868132046,3.40E-04,0.985286877,0.999868215,151.1 -> 89,neg1,1223.703421,1223.476754,1226.260078,1226.400089,1224.080078,1224.080093,1223.380089,1222.060097,1222.900097,1225.160076,1223.840088,1222.020073,1223.16008,1221.140095,1224.860092
1_Zeaxanthin,-0.071802389,10.83492457,1.135101638,0.286689761,0.999868215,569.4 -> 568.4,pos2,9371.024003,9838.270662,9306.760708,11725.62082,10155.68068,9383.100601,11686.74083,8661.600536,7929.920444,10012.20076,8616.100681,9911.62067,8465.940708,9335.480583,9371.760677
11_Kynurenine,-0.026790199,7.960772668,0.143507627,0.70481856,0.999868215,209.1 -> 192,pos2,1290.876757,1313.680091,1338.380089,1334.060101,1183.50008,1267.440083,1197.120075,1321.240086,1191.080086,1355.2201,1197.860077,1278.580086,1522.400105,1325.540089,1453.300117
12_Kynurenine,-0.065645244,8.201936992,0.877233955,0.348960397,0.999868215,209.1 -> 146,pos2,1530.380108,1599.880118,1277.980095,1950.560139,1748.76012,1347.760094,1304.820107,1583.380123,1334.320095,1520.680107,1496.860096,1702.360142,1287.360081,1494.540104,2010.160149
13_Kynurenine,-0.053413818,8.105984711,0.575019163,0.4482713,0.999868215,209.1 -> 94,pos2,1382.546761,1433.096764,1868.580135,1321.100094,1297.780079,1319.920086,1450.420113,1430.520096,1486.820103,1732.200111,1197.660084,1403.200096,1337.260086,1391.640099,1525.340103
14_Kynurenine,0.033131161,8.000193127,0.219650757,0.639306153,0.999868215,209.1 -> 93.9,pos2,1327.766757,1296.196754,1690.840126,1310.580093,1222.380089,1271.98008,1416.900089,1263.380085,1448.2201,1249.540077,1375.820095,1394.28009,1293.020088,1287.420097,1210.260078
2_(+)-alpha-Tocopherol,-2.94E-04,8.060621119,1.74E-05,0.996674256,0.999868215,429.4 -> 163.1,neg2,1399.476765,1398.233433,1397.620102,1402.960091,1400.560108,1397.940105,1400.680096,1396.980103,1397.120098,1396.100101,1396.920094,1396.140091,1404.44009,1399.280109,1397.140102
2_2-Aminoadipic acid,0.003408411,8.059217414,0.002339858,0.961419712,0.999868215,160.1 -> 142.1,neg2,1399.836768,1395.00677,1397.120098,1396.600098,1406.660103,1396.800114,1399.140106,1393.98011,1396.080093,1393.960094,1395.180103,1393.100101,1400.180096,1395.600105,1401.780106
2_2-isopropylmalate; 3_2-Isopropylmalic acid,-0.002005822,8.87298189,8.47E-04,0.976784701,0.999868215,175.1 -> 113.1,neg1,2457.916836,2458.650179,2452.660156,2467.420185,2463.480171,2454.800175,2451.680161,2460.78017,2465.980179,2467.140179,2457.500168,2449.340179,2451.820175,2452.420185,2457.040161
2_2-isopropylmalate; 3_2-Isopropylmalic acid,-0.002005822,8.87298189,8.47E-04,0.976784701,0.999868215,175.1 -> 113.1,neg2,1400.850103,1399.0201,1399.360096,1398.920105,1408.660099,1397.560097,1401.300106,1394.960098,1396.240101,1397.900101,1397.620102,1397.060108,1398.320107,1407.720093,1402.960106
2_3-Indoleacetic Acid,0.00504449,8.075293345,0.005131447,0.942893089,0.999868215,174.1 -> 128,neg2,1417.6201,1411.123428,1397.640095,1411.900097,1423.280098,1404.380096,1417.220093,1412.480095,1414.840096,1412.680092,1413.800091,1419.78009,1420.640121,1405.5201,1415.940102
2_4-Hydroxy-L-proline,-0.035675103,15.31391141,0.284566492,0.593723677,0.999868215,132.1 -> 86,pos2,228406.6929,233861.003,6080.220417,230613.2153,257841.7186,262686.7388,253772.1985,148681.5905,209234.614,250362.8765,208322.4739,252115.8562,214374.3367,258705.7407,226894.8157
2_5'-CMP,-3.20E-04,7.875709732,2.03E-05,0.996404209,0.999868215,322 -> 79,neg1,1230.856752,1229.786751,1229.440083,1240.300079,1233.720085,1229.820091,1232.120079,1226.900082,1238.240097,1228.300087,1228.00008,1226.800083,1224.960087,1226.600082,1228.100082
2_6-Hydroxynicotinic acid,0.002293031,8.063329085,0.001059329,0.974035573,0.999868215,138 -> 42,neg2,1403.343431,1399.583434,1400.540096,1401.260098,1408.7001,1400.820103,1402.900101,1397.740105,1398.94009,1398.640099,1400.740093,1397.640106,1405.900108,1401.400093,1402.880096
